lei,scope,refPeriod,bank_name,country,institution_type,trea_eur,lr_exposure_eur,rwa_density,ov1_total_eur,ov1_abweichung,ov1_teile_summe,ov1_teile_stimmt,anteil_kredit,anteil_ccr,anteil_markt,anteil_operationell,kredit_sa_anteil,kredit_irb_anteil,ansatz,skalenverdacht,plausibel
549300HFEHJOXGE4ZE63,CON,2025-12-31,SFIL S.A.,France,Large highest EEA,3184146678.11,15580835885.24,0.2044,3184146678.1,0.0,3184146678.1,true,0.8242,0.0163,0.0,0.1013,1.0,,SA,false,true
549300HFEHJOXGE4ZE63,CON,2026-03-31,SFIL S.A.,France,Large highest EEA,3244308931.01,15669611852.15,0.207,3244308931.01,0.0,3244308931.01,true,0.8306,0.0161,0.0,0.0994,1.0,,SA,false,true
549300HUKIA1IZQHFZ83,IND,2025-06-30,Erste Bank der oesterreichischen Sparkassen AG,Austria,Large subsidiaries,11848.08,30891.7,0.3835,,,,,,,,,,,unbekannt,false,true
549300HUKIA1IZQHFZ83,IND,2025-12-31,Erste Bank der oesterreichischen Sparkassen AG,Austria,Large subsidiaries,14862.1,39821.37,0.3732,14927.67,0.004412,14927.67,true,0.8105,0.0009,0.0039,0.1751,0.0848,0.6802,gemischt,false,true
549300IQZVZ949N37S44,CON,2025-06-30,Euroclear Holding,Belgium,Large highest EEA,14387567266.0,19004400000.0,0.7571,14387567266.0,0.0,14387567267.0,true,0.2166,0.0349,0.0176,0.7291,1.0,,SA,false,true
549300IQZVZ949N37S44,CON,2025-09-30,Euroclear Holding,Belgium,Large highest EEA,14446586705.0,18478026938.0,0.7818,14446586705.0,0.0,14446586705.0,true,0.2067,0.0477,0.0177,0.7261,1.0,,SA,false,true
549300IQZVZ949N37S44,CON,2025-12-31,Euroclear Holding,Belgium,Large highest EEA,15634561262.0,18978525817.0,0.8238,15634561262.0,0.0,15634561263.0,true,0.1926,0.0337,0.0151,0.7556,1.0,,SA,false,true
549300IRGNL8Q3O8Y413,IND,2025-12-31,Eurobank Bulgaria,Bulgaria,Large subsidiaries,6783331201.6,14206861133.2,0.4775,6783331201.6,0.0,6783331201.6,true,0.9186,0.002,0.0005,0.0764,1.0,,SA,unbekannt,true
549300JB1P61FUTPEZ75,CON,2025-06-30,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,11099541756.12,26500812629.43,0.4188,11099541756.12,0.0,11109260751.23,true,0.8761,0.0027,0.0236,0.0976,0.1561,0.5854,gemischt,false,true
549300JB1P61FUTPEZ75,CON,2025-09-30,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,10974396303.35,26998897033.55,0.4065,10974396303.36,0.0,10998184767.29,false,0.8811,0.0029,0.0173,0.0987,0.1579,0.6002,gemischt,false,true
549300JB1P61FUTPEZ75,CON,2025-12-31,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,10313922687.18,28013734846.6,0.3682,10313922687.18,0.0,10332876679.63,false,0.8616,0.0028,0.015,0.1206,0.1644,0.5938,gemischt,false,true
549300JB1P61FUTPEZ75,CON,2026-03-31,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,10617476002.67,27892481820.26,0.3807,10617476002.67,0.0,10635322561.93,false,0.8573,0.0045,0.0211,0.1172,0.2097,0.5426,gemischt,false,true
549300JECLPX13NZLU57,CON,2025-12-31,Danske Andelskassers Bank A/S,Denmark,Other highest EEA,1299173721.91,2316844357.99,0.5608,1299173721.91,0.0,1299173721.91,true,0.7762,0.0033,0.1154,0.1049,1.0,,SA,unbekannt,true
549300JSC82O1L4XV837,CON,2025-12-31,Nordnet - Grupp,Sweden,Other highest EEA,1892697479.25,8877978672.93,0.2132,1892697479.35,0.0,1788517748.27,false,0.6158,,0.005,0.3241,1.0,,SA,unbekannt,true
549300KOORG6SN9LMO68,IND,2025-12-31,IIG Bank (Malta) Ltd,Malta,Other highest EEA,77711969.94,102519611.59,0.758,77711969.94,0.0,77711969.94,true,0.8954,0.0,0.0002,0.1044,1.0,,SA,unbekannt,true
549300L1IEXJYJ2NUV45,IND,2025-12-31,Sparekassen Danmark,Denmark,Other highest EEA,7092659521.76,13660304438.6,0.5192,7092659521.76,0.0,7092659521.76,true,0.8342,0.0007,0.0682,0.0968,1.0,,SA,unbekannt,true
549300L7YCATGO57ZE10,CON,2025-06-30,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,5805480683.0,35812643816.0,0.1621,5805480683.0,0.0,5805480683.0,true,0.4782,0.0356,0.0233,0.4627,1.0,,SA,false,true
549300L7YCATGO57ZE10,CON,2025-09-30,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,5814636571.0,37032523910.0,0.157,5814636571.0,0.0,5814636571.0,true,0.4684,0.0443,0.0252,0.462,1.0,,SA,false,true
549300L7YCATGO57ZE10,CON,2025-12-31,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,6201581866.0,38355223394.0,0.1617,6201581866.0,0.0,6201581866.0,true,0.4452,0.0467,0.0266,0.4814,1.0,,SA,false,true
549300L7YCATGO57ZE10,CON,2026-03-31,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,6299478641.0,38326345537.0,0.1644,6299478641.0,0.0,6299478641.0,true,0.4388,0.0602,0.0269,0.4739,1.0,,SA,false,true
549300LYFYVPUCG6SY25,CON,2025-12-31,"Banco Cooperativo Español, S.A.",Spain,Other highest EEA,2791109477.0,10219555474.0,0.2731,2791109477.0,0.0,2791109476.0,true,0.6019,0.1768,0.0167,0.1193,1.0,,SA,unbekannt,true
549300M2IHOB9P5WE714,IND,2025-12-31,Swissquote Bank Europe S.A,Luxembourg,Other highest EEA,494350585.92,1787461202.37,0.2766,494350585.92,0.0,494350585.92,true,0.7818,0.0878,,0.1012,1.0,,SA,unbekannt,true
549300MSY5NIVC0BME80,CON,2025-06-30,CIB Bankcsoport,Hungary,Large subsidiaries,3717479449.37,9503888099.37,0.3912,,,,,,,,,,,unbekannt,unbekannt,true
549300ND1MQ8SNNYMJ22,CON,2025-06-30,AS SEB Pank,Estonia,Large subsidiaries,3467412064.1,9988280344.9,0.3471,,,,,,,,,,,unbekannt,false,true
549300ND1MQ8SNNYMJ22,CON,2025-12-31,AS SEB Pank,Estonia,Large subsidiaries,3330476309.5,10160046266.0,0.3278,3330476309.46,0.0,3330476309.46,true,0.8643,0.0045,0.004,0.1261,0.0868,0.694,gemischt,false,true
549300NYKK9MWM7GGW15,CON,2025-06-30,ING Groep N.V.,Netherlands,Large highest EEA,335803778755.56,1186760545170.77,0.283,335803778755.56,0.0,335803778755.56,true,0.7862,0.0306,0.0357,0.1284,0.1521,0.7071,gemischt,false,true
549300NYKK9MWM7GGW15,CON,2025-09-30,ING Groep N.V.,Netherlands,Large highest EEA,336195748412.09,1198343756701.0,0.2806,336195748412.09,0.0,336195748412.09,true,0.7911,0.0309,0.0293,0.1283,0.152,0.7089,gemischt,false,true
549300NYKK9MWM7GGW15,CON,2025-12-31,ING Groep N.V.,Netherlands,Large highest EEA,340739000000.0,1155490000000.0,0.2949,340739000000.0,0.0,340740000000.0,true,0.7811,0.0295,0.0354,0.1329,0.1708,0.6839,gemischt,false,true
549300NYKK9MWM7GGW15,CON,2026-03-31,ING Groep N.V.,Netherlands,Large highest EEA,344302555070.0,1241563468745.74,0.2773,344302555074.0,0.0,344302555074.0,true,0.7816,0.0317,0.0345,0.1315,0.1726,0.7033,gemischt,false,true
549300O3HXYXXUHR0897,CON,2025-06-30,Klarna - Grupp,Sweden,Other highest EEA,6813528477.61,15939667470.87,0.4275,,,,,,,,,,,unbekannt,false,true
549300O3HXYXXUHR0897,CON,2025-12-31,Klarna - Grupp,Sweden,Other highest EEA,8562166425.33,15926328674.81,0.5376,8562166425.33,0.0,8562166425.33,true,0.839,0.0023,0.0687,0.0772,1.0,,SA,false,true
549300OL514RA0SXJJ44,IND,2025-12-31,Clearstream Banking S.A.,Luxembourg,Large subsidiaries,3134286406.08,4701447510.98,0.6667,3138554183.71,0.001362,3138554183.71,true,0.1693,0.0038,0.0083,0.8172,1.0,,SA,unbekannt,true
549300OLBL49CW8CT155,CON,2025-06-30,"Ibercaja Banco, S.A.",Spain,Large highest EEA,18547292000.0,46891487000.0,0.3955,,,,,,,,,1.0,,SA,false,true
549300OLBL49CW8CT155,CON,2025-09-30,"Ibercaja Banco, S.A.",Spain,Large highest EEA,18387044000.0,46647946000.0,0.3942,,,,,,,,,1.0,,SA,false,true
549300OLBL49CW8CT155,CON,2025-12-31,"Ibercaja Banco, S.A.",Spain,Large highest EEA,18878091000.0,47923325000.0,0.3939,,,,,,,,,1.0,,SA,false,true
549300OLBL49CW8CT155,CON,2026-03-31,"Ibercaja Banco, S.A.",Spain,Large highest EEA,19220983000.0,49222113000.0,0.3905,19220984000.0,0.0,19220984000.0,true,0.8927,0.0038,0.0,0.1026,1.0,,SA,false,true
549300OMTXWX1144LP69,IND,2025-12-31,"Akciju sabiedrība ""Reģionālā investīciju banka""",Latvia,Other highest EEA,229480397.0,479658351.0,0.4784,229480397.0,0.0,229480397.0,true,0.8976,,0.007,0.0954,1.0,,SA,unbekannt,true
549300PZMFIQR79Q0T97,CON,2025-12-31,Íslandsbanki hf.,Iceland,Large highest EEA,7019420520.0,12206525590.0,0.5751,7019420520.0,0.0,7019413730.0,true,0.9023,0.0067,0.004,0.0857,1.0,,SA,false,true
549300PZMFIQR79Q0T97,CON,2026-03-31,Íslandsbanki hf.,Iceland,Large highest EEA,7304067600.0,12868747680.0,0.5676,7304067600.0,0.0,7304067600.0,true,0.9032,0.0064,0.0048,0.0844,1.0,,SA,false,true
549300Q3OIWRHQUQM052,CON,2025-12-31,SpareBank 1 Sør-Norge,Norway,Large highest EEA,19191082662.59,51110698238.76,0.3755,,,,,,,,,,,unbekannt,false,true
549300RFKNCOX56F8591,CON,2025-06-30,RAIFFEISEN BANK S.A.,Romania,Large subsidiaries,6692036.56,17355456.0,0.3856,,,,,,,,,0.1093,0.8899,gemischt,false,true
549300RFKNCOX56F8591,CON,2025-09-30,RAIFFEISEN BANK S.A.,Romania,Large subsidiaries,7119134.03,17002069.51,0.4187,,,,,,,,,0.098,0.9013,IRB,false,true
549300RFKNCOX56F8591,CON,2025-12-31,RAIFFEISEN BANK S.A.,Romania,Large subsidiaries,7014326.78,18825144.55,0.3726,,,,,,,,,0.1108,0.8872,gemischt,false,true
549300RG3H390KEL8896,CON,2025-06-30,Banca Transilvania,Romania,Large highest EEA,18457650285.01,42281290.07,436.5442,18457650285.01,0.0,17667753802.01,false,0.8051,0.0012,0.0,0.1488,1.0,,SA,true,false
549300RG3H390KEL8896,CON,2025-09-30,Banca Transilvania,Romania,Large highest EEA,18831077405.07,43335591340.59,0.4345,18831077405.07,0.0,17931619586.8,false,0.8035,0.001,0.0,0.1458,1.0,,SA,false,true
549300RMML7KXP6M1Y98,IND,2025-12-31,BANCO BAI EUROPA S.A.,Portugal,Other highest EEA,523693400.88,896342127.55,0.5843,523693400.88,0.0,523693400.88,true,0.9273,0.0,0.0,0.0727,1.0,,SA,unbekannt,true
549300S2T3FWVVXWJI89,CON,2025-06-30,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,11003017.0,28420477.0,0.3872,11003017.0,0.0,11003018.0,true,0.8738,0.0019,0.0005,0.1022,0.1244,0.7321,gemischt,false,true
549300S2T3FWVVXWJI89,CON,2025-09-30,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,10512922.0,29113685.0,0.3611,10622255.0,0.0104,10622256.0,true,0.8633,0.0018,0.0001,0.1059,0.1294,0.7128,gemischt,false,true
549300S2T3FWVVXWJI89,CON,2025-12-31,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,10819721.0,29683883.0,0.3645,10934083.0,0.01057,10934083.0,true,0.8534,0.0014,0.0002,0.1171,0.1283,0.7104,gemischt,false,true
549300S2T3FWVVXWJI89,CON,2026-03-31,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,10813050.0,29434747.0,0.3674,10887809.0,0.006914,10887809.0,true,0.8559,0.0013,0.0002,0.1176,0.128,0.7051,gemischt,false,true
549300SBPFE9JX7N8J82,IND,2025-06-30,AB SEB bankas,Lithuania,Large subsidiaries,5554006468.28,15755425883.28,0.3525,,,,,,,,,,,unbekannt,false,true
549300SBPFE9JX7N8J82,IND,2025-12-31,AB SEB bankas,Lithuania,Large subsidiaries,5070736504.95,17132580079.89,0.296,5070736504.95,0.0,5070736504.95,true,0.8352,0.0043,0.0045,0.1559,0.1728,0.6646,gemischt,false,true
549300SGF4BS54YG8M65,CON,2025-12-31,Citco Bank Nederland N.V.,Netherlands,Other highest EEA,1388794700.0,8744005844.0,0.1588,1388794700.0,0.0,1388794700.0,true,0.5924,0.0309,0.0017,0.2908,1.0,,SA,unbekannt,true
549300TDPXT0OW2AY198,CON,2025-12-31,FinAx,Belgium,Other highest EEA,6231075771.67,13385997795.01,0.4655,6231075771.67,0.0,6231075771.67,true,0.777,0.0002,0.0107,0.2118,1.0,,SA,unbekannt,true
549300TEJKOLFN65KR76,IND,2025-12-31,BNF Bank plc,Malta,Other highest EEA,646645007.32,1445161220.33,0.4475,646645007.32,0.0,646645007.32,true,0.909,0.0066,0.0069,0.0776,1.0,,SA,unbekannt,true
549300TJREQ7GHIXWR36,IND,2025-06-30,Swedbank Hypotek AB,Sweden,Large subsidiaries,26121937220.0,100298740430.0,0.2604,26121937220.0,0.0,26121937220.0,true,0.9448,,,0.0552,,0.3268,gemischt,false,true
549300TJREQ7GHIXWR36,IND,2025-09-30,Swedbank Hypotek AB,Sweden,Large subsidiaries,26330249400.0,101473137360.0,0.2595,26330249400.0,0.0,26330249400.0,true,0.9448,,,0.0552,,0.3206,gemischt,false,true
549300TJREQ7GHIXWR36,IND,2025-12-31,Swedbank Hypotek AB,Sweden,Large subsidiaries,26590977500.0,103469166750.0,0.257,26590977500.0,0.0,26590885090.0,true,0.9511,,,0.0489,,0.3124,gemischt,false,true
549300TJREQ7GHIXWR36,IND,2026-03-31,Swedbank Hypotek AB,Sweden,Large subsidiaries,26470958400.0,102525709980.0,0.2582,26470958400.0,0.0,26470958400.0,true,0.9514,,,0.0486,,0.3141,gemischt,false,true
549300TK038P6EV4YU51,CON,2025-12-31,AB Artea bankas,Lithuania,Large highest EEA,2835136008.0,6138901.92,461.8311,2835136008.0,0.0,2835136008.0,true,0.8289,0.01,0.0042,0.0862,1.0,,SA,true,false
549300TK038P6EV4YU51,CON,2026-03-31,AB Artea bankas,Lithuania,Large highest EEA,2855601000.0,6179965000.0,0.4621,,,,,,,,,,,unbekannt,false,true
549300TL5406IC1XKD09,CON,2025-12-31,Saxo Bank A/S,Denmark,Large highest EEA,19066.55,94142.0,0.2025,19066.55,0.0,19034.03,false,0.2593,0.1543,0.0556,0.473,1.0,,SA,unbekannt,true
549300TLZPT6JELDWM92,CON,2025-12-31,Landsbankinn hf.,Iceland,Large highest EEA,10001.89,16200.0,0.6174,10001.89,0.0,9624.57,false,0.8737,0.0012,0.0089,0.0771,1.0,,SA,false,true
549300TLZPT6JELDWM92,CON,2026-03-31,Landsbankinn hf.,Iceland,Large highest EEA,10411.61,16716.29,0.6228,10804.81,0.037765,10411.61,false,0.8785,0.0009,0.01,0.0732,1.0,,SA,false,true
549300TRUWO2CD2G5692,CON,2025-06-30,"UNICREDIT, SOCIETA' PER AZIONI",Italy,Large highest EEA,287742531981.0,896715764000.0,0.3209,287742531978.0,0.0,287720687898.0,true,0.7449,0.0245,0.0301,0.1644,0.403,0.543,gemischt,false,true
549300TRUWO2CD2G5692,CON,2025-09-30,"UNICREDIT, SOCIETA' PER AZIONI",Italy,Large highest EEA,291467037502.0,919776309000.0,0.3169,291467037498.0,0.0,291442902973.0,true,0.744,0.0244,0.0319,0.1623,0.3915,0.551,gemischt,false,true
549300TRUWO2CD2G5692,CON,2025-12-31,"UNICREDIT, SOCIETA' PER AZIONI",Italy,Large highest EEA,296326903419.0,906925177415.0,0.3267,296326903419.0,0.0,296289650965.0,true,0.7384,0.0219,0.0331,0.1697,0.3977,0.539,gemischt,false,true
549300TRUWO2CD2G5692,CON,2026-03-31,"UNICREDIT, SOCIETA' PER AZIONI",Italy,Large highest EEA,298933798254.0,936219794601.0,0.3193,298933798252.0,0.0,298925447636.0,true,0.74,0.0195,0.0347,0.1677,0.3953,0.5588,gemischt,false,true
549300TTZTKBUFKWH890,CON,2025-12-31,The Cyprus Development Bank Public Company Ltd,Cyprus,Other highest EEA,207943.05,610998.31,0.3403,207943.05,0.0,207943.05,true,0.8764,0.0,0.0,0.1236,1.0,,SA,unbekannt,true
549300U4LIZV0REEQQ46,CON,2025-06-30,"Kutxabank, S.A.",Spain,Large highest EEA,30254293620.0,71740962440.0,0.4217,30254293620.0,0.0,30254293620.0,true,0.8743,0.0092,0.0016,0.1135,1.0,,SA,false,true
549300U4LIZV0REEQQ46,CON,2025-09-30,"Kutxabank, S.A.",Spain,Large highest EEA,28701396370.0,72952604020.0,0.3934,28701396370.0,0.0,28701396370.0,true,0.8686,0.0092,0.0013,0.1196,0.657,0.2796,gemischt,false,true
549300U4LIZV0REEQQ46,CON,2025-12-31,"Kutxabank, S.A.",Spain,Large highest EEA,29185571000.0,71915405000.0,0.4058,29185571000.0,0.0,29185571000.0,true,0.8575,0.0079,0.0009,0.1313,0.6818,0.2623,gemischt,false,true
549300U4LIZV0REEQQ46,CON,2026-03-31,"Kutxabank, S.A.",Spain,Large highest EEA,30879944000.0,75239349000.0,0.4104,30879944000.0,0.0,30879944000.0,true,0.8646,0.0082,0.0011,0.1241,0.6959,0.2554,gemischt,false,true
549300UARE5MHTBUPJ19,CON,2025-12-31,Promontoria 19 Coöperatie U.A.,Netherlands,Large highest EEA,9983705657.92,28659468092.79,0.3484,9879831103.62,0.010404,9879831103.62,true,0.854,0.0009,0.0,0.134,1.0123,,SA,unbekannt,true
549300UOX05QGUJJ5707,IND,2025-06-30,Stadshypotek AB,Sweden,Large subsidiaries,31531234152.98,141143413512.13,0.2234,,,,,,,,,,,unbekannt,false,true
549300UOX05QGUJJ5707,IND,2025-12-31,Stadshypotek AB,Sweden,Large subsidiaries,32500079029.82,145269225753.37,0.2237,32500079029.84,0.0,42444758140.14,false,0.9432,0.3093,,0.0534,0.001,0.0196,gemischt,false,true
549300URJH9VSI58CS32,CON,2025-12-31,"Banco Santander Totta, SA",Portugal,Large subsidiaries,15072469945.5,60486826809.71,0.2492,15072469944.34,0.0,15072469944.34,true,0.7153,0.015,0.0001,0.206,0.1958,0.7562,gemischt,unbekannt,true
549300UY81ESCZJ0GR95,CON,2025-06-30,First Investment Bank,Bulgaria,Large highest EEA,4755528.18,8909272.12,0.5338,4755528.18,0.0,4755528.18,true,0.9147,,0.0006,0.0846,1.0,,SA,true,false
549300UY81ESCZJ0GR95,CON,2025-09-30,First Investment Bank,Bulgaria,Large highest EEA,4868047.93,9285094.49,0.5243,4868047.93,0.0,4868047.93,true,0.9167,,0.0006,0.0827,1.0,,SA,true,false
549300UY81ESCZJ0GR95,CON,2025-12-31,First Investment Bank,Bulgaria,Large highest EEA,4935324272.6,9988427522.8,0.4941,4935324272.6,0.0,4935324272.6,true,0.9179,,0.0006,0.0816,1.0,,SA,false,true
549300UY81ESCZJ0GR95,CON,2026-03-31,First Investment Bank,Bulgaria,Large highest EEA,5046160867.0,10959310187.0,0.4604,5046160867.0,0.0,5046160867.0,true,0.9032,,0.0005,0.0963,1.0,,SA,false,true
549300V1VN70Q7PQ7234,CON,2025-06-30,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,Large subsidiaries,24085426490.0,31515110395.0,0.7643,24085426490.0,0.0,24085426490.0,true,0.8897,0.0011,0.0233,0.0742,1.0,,SA,false,true
549300V1VN70Q7PQ7234,CON,2025-09-30,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,Large subsidiaries,24370004297.0,31293191529.0,0.7788,24370004297.0,0.0,24370004297.0,true,0.8916,0.0013,0.0237,0.0734,1.0,,SA,false,true
549300V1VN70Q7PQ7234,CON,2025-12-31,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,Large subsidiaries,23980553298.0,30299862791.0,0.7914,23980553298.0,0.0,23980553298.0,true,0.8817,0.0005,0.0267,0.0796,1.0,,SA,false,true
549300V4H4USWZUCE073,IND,2025-12-31,"BISON BANK, SA",Portugal,Other highest EEA,129402.22,639380.38,0.2024,129402.22,0.0,129402.22,true,0.8445,0.0,0.0,0.1555,1.0,,SA,unbekannt,true
549300VRM6G42M8OWN49,CON,2025-06-30,Sparebank 1 Østlandet,Norway,Other highest EEA,9511431427.51,26735953962.15,0.3558,,,,,,,,,,,unbekannt,false,true
549300WDT1HWUMTUW770,IND,2025-06-30,Standard Chartered Bank AG,Germany,Other highest EEA,2804263741.37,20932719291.51,0.134,2804263741.37,0.0,2804263741.37,true,0.3697,0.3067,0.0786,0.1516,0.0926,0.9074,IRB,false,true
549300WDT1HWUMTUW770,IND,2025-12-31,Standard Chartered Bank AG,Germany,Other highest EEA,6213381032.45,22099064392.65,0.2812,6213381032.45,0.0,6213381032.46,true,0.5907,0.2811,0.0178,0.0816,1.0,,SA,false,true
549300X34UUBDEUL1Z91,CON,2025-06-30,HSBC Bank Malta p.l.c.,Malta,Large subsidiaries,2212235188.53,7565392409.53,0.2924,2212235188.54,0.0,2212235188.54,true,0.8634,0.0102,0.0001,0.1257,1.0,,SA,false,true
549300X34UUBDEUL1Z91,CON,2025-12-31,HSBC Bank Malta p.l.c.,Malta,Large subsidiaries,2173519754.79,7811711195.06,0.2782,2173519754.79,0.0,2173519754.79,true,0.8597,0.0077,0.0,0.1322,1.0,,SA,false,true
549300XWJHRKLHU2PS28,CON,2025-12-31,ERSTE csoport,Hungary,Large subsidiaries,6356443600.0,14453875800.0,0.4398,6356443600.0,0.0,6356443600.0,true,0.7209,0.0111,0.0076,0.2395,0.0732,0.7712,gemischt,unbekannt,true
549300YV6LXRPJO3U576,IND,2025-12-31,Merkur Andelskasse,Denmark,Other highest EEA,338502788.76,880691795.56,0.3844,338502788.76,0.0,338502788.76,true,0.7953,0.0001,0.0797,0.1249,1.0,,SA,unbekannt,true
549300YW95G1VBBGGV07,CON,2025-06-30,"AS ""SEB banka""",Latvia,Large subsidiaries,2521858972.91,6336817974.16,0.398,,,,,,,,,,,unbekannt,false,true
549300YW95G1VBBGGV07,CON,2025-12-31,"AS ""SEB banka""",Latvia,Large subsidiaries,2611820516.96,6896676007.96,0.3787,2611820516.96,0.0,2611820516.96,true,0.8586,0.004,0.0047,0.1327,0.0817,0.7699,gemischt,false,true
549300Z7V2WOFIMUEK50,CON,2025-06-30,UniCredit Bulbank AD,Bulgaria,Large subsidiaries,8329448203.8,20494533513.1,0.4064,,,,,,,,,,,unbekannt,false,true
549300Z7V2WOFIMUEK50,CON,2025-12-31,UniCredit Bulbank AD,Bulgaria,Large subsidiaries,9049462397.7,22423008324.8,0.4036,9049462397.7,0.0,9049462397.7,true,0.8351,0.0222,0.0048,0.1174,0.918,0.0451,SA,false,true
549300ZHFZ4CSK7VS460,CON,2025-06-30,Privredna Banka Zagreb d.d.,Croatia,Large subsidiaries,12077649004.89,26387319326.75,0.4577,,,,,,,,,,,unbekannt,false,true
549300ZHFZ4CSK7VS460,CON,2025-12-31,Privredna Banka Zagreb d.d.,Croatia,Large subsidiaries,12041794115.2,27132394901.04,0.4438,12041794115.2,0.0,12041794115.2,true,0.8801,0.0013,0.0098,0.1087,0.9314,0.0686,SA,false,true
549300ZK53CNGEEI6A29,IND,2025-06-30,J.P. Morgan SE,Germany,Large highest EEA,137670167310.59,458865973194.69,0.3,,,,,,,,,,,unbekannt,false,true
549300ZK53CNGEEI6A29,IND,2025-12-31,J.P. Morgan SE,Germany,Large highest EEA,125190598428.14,398933620218.92,0.3138,125190598428.14,0.0,125163051226.89,true,0.3237,0.2157,0.2436,0.1257,0.9193,,SA,false,true
549300ZOE0EU2VKF6M35,IND,2025-12-31,Lombard Odier (Europe) S.A.,Luxembourg,Other highest EEA,801697101.0,4085133017.0,0.1962,,,,,,,,,1.0,,SA,unbekannt,true
5967007LIEEXZX51WW28,CON,2025-12-31,SPAREBANKEN ØST,Norway,Other highest EEA,1414740109.58,3968886529.08,0.3565,1414740109.58,0.0,1357051124.3,false,0.8586,0.0009,,0.0973,1.0,,SA,unbekannt,true
5967007LIEEXZX5PU005,CON,2025-06-30,Sparebanken Møre SPA,Norway,Other highest EEA,3111290000.0,9666039500.0,0.3219,,,,,,,,,,,unbekannt,false,true
5967007LIEEXZX5PU005,CON,2025-12-31,Sparebanken Møre SPA,Norway,Other highest EEA,3508988640.0,9540875600.0,0.3678,3508988640.0,0.0,3114316080.0,false,0.7995,,,0.0853,0.0827,0.9173,IRB,false,true
5967007LIEEXZX659K67,IND,2026-03-31,DNB BOLIGKREDITT AS,Norway,Large subsidiaries,20393668498.73,71801854857.71,0.284,20393650260.0,1e-06,20393739450.0,true,0.947,0.0016,0.0138,0.0375,0.0237,0.8183,gemischt,false,true
5967007LIEEXZX76AW36,CON,2025-12-31,OBOS-BANKEN AS,Norway,Other highest EEA,1544427136.93,6585364847.74,0.2345,1544427136.93,0.0,1544427136.93,true,0.9113,0.0003,0.0,0.0884,1.0007,,SA,unbekannt,true
5UMCZOEYKCVFAW8ZLO05,CON,2025-06-30,"National Bank of Greece, S.A.",Greece,Large highest EEA,38074000000.0,80139.63,475095.7797,38074000000.0,0.0,38074000000.0,true,0.8207,0.0125,0.0484,0.1051,1.0,,SA,true,false
5UMCZOEYKCVFAW8ZLO05,CON,2025-12-31,"National Bank of Greece, S.A.",Greece,Large highest EEA,39760000000.0,81517000000.0,0.4878,39760000000.0,0.0,39760000000.0,true,0.8331,0.0119,0.0452,0.0991,1.0,,SA,false,true
5UMCZOEYKCVFAW8ZLO05,CON,2026-03-31,"National Bank of Greece, S.A.",Greece,Large highest EEA,41100000000.0,85988000000.0,0.478,41100000000.0,0.0,41100000000.0,true,0.8368,0.0127,0.043,0.0959,1.0,,SA,false,true
635400AKJBGNS5WNQL34,CON,2025-06-30,AIB Group plc,Ireland,Large highest EEA,55731005168.13,148957068311.67,0.3741,55731005168.13,0.0,55731005168.13,true,0.8382,0.0128,0.0088,0.1233,0.5382,0.4615,gemischt,false,true
635400AKJBGNS5WNQL34,CON,2025-09-30,AIB Group plc,Ireland,Large highest EEA,54745957797.78,150193045613.67,0.3645,54745957797.78,0.0,54745957797.78,true,0.8399,0.0118,0.0065,0.1257,0.5203,0.4753,gemischt,false,true
635400AKJBGNS5WNQL34,CON,2025-12-31,AIB Group plc,Ireland,Large highest EEA,54178092084.26,152781377079.18,0.3546,54178092084.26,0.0,54178092084.26,true,0.827,0.0133,0.0079,0.1308,0.536,0.4252,gemischt,false,true
635400AKJBGNS5WNQL34,CON,2026-03-31,AIB Group plc,Ireland,Large highest EEA,54358017870.77,151423321717.84,0.359,54358017870.76,0.0,54358017870.76,true,0.8311,0.013,0.0051,0.1303,0.5326,0.4013,gemischt,false,true
635400C8EK6DRI12LJ39,CON,2025-06-30,Bank of Ireland Group plc,Ireland,Large highest EEA,52152672752.05,140957430549.92,0.37,52152672752.05,0.0,52152672752.05,true,0.8165,0.0121,0.0054,0.1369,0.3172,0.6686,gemischt,false,true
