lei,bank_name,country,scope,refPeriod,rahmenwerk,submission_ts,im_xbrl_bestand,paket_mb,n_pdf,n_seiten,n_zeichen,zeichen_je_seite,textebene,sprache,sprach_abstand,sprach_woerter,sprach_urteil,n_offengelegt,n_ausgelassen,quote_gegen_erwartung,trea_eur,groessenklasse,zeichen_je_template,fehler
5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,AT,IND,2025-12-31,P3NONREMDISDOCS,20260623103905000,true,1.435,1,61,180108,2952.6,ja,de,217.82,1919,landessprache,43,43,0.0,2053.0,klein,4189,
5299009EHB4RBGMI5828,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,AT,IND,2025-12-31,P3REMDISDOCS,20260623103915000,true,0.171,1,5,14707,2941.4,ja,de,151.24,1653,landessprache,43,43,0.0,2053.0,klein,342,
529900AVGYYBVL1VNQ03,Kreditbanken A/S,DK,IND,2025-12-31,P3NONREMDISDOCS,20260619094506464,true,0.689,1,42,76971,1832.6,ja,da,43.07,2136,landessprache,31,53,0.3,446.1,klein,2483,
529900B4OR3PD4V3AQ57,Finanzholding der Sparkasse in Bremen,DE,CON,2025-12-31,P3NONREMDISDOCS,20260601124535591,true,0.501,1,50,109459,2189.2,ja,de,164.68,2180,landessprache,9,62,0.0,6460000000.0,mittel,12162,
529900B91AUH0YTEXN10,National-Bank Aktiengesellschaft,DE,IND,2025-12-31,P3NONREMDISDOCS,20260513095528386,true,5.455,1,57,137583,2413.7,ja,de,193.2,2060,landessprache,10,66,0.0,3655000000.0,klein,13758,
529900B91AUH0YTEXN10,National-Bank Aktiengesellschaft,DE,IND,2025-12-31,P3REMDISDOCS,20260513095528386,true,5.173,1,16,33543,2096.4,ja,de,224.29,2149,landessprache,10,66,0.0,3655000000.0,klein,3354,
529900B9P29R8W03IX88,BKS Bank AG,AT,CON,2025-06-30,P3NONREMDISDOCS,20250811125703003,false,0.263,1,6,10872,1812.0,ja,de,146.74,1104,landessprache,,,,,unbekannt,,
529900B9P29R8W03IX88,BKS Bank AG,AT,CON,2025-12-31,P3NONREMDISDOCS,20260630132941003,false,2.542,1,163,426160,2614.5,ja,de,174.87,1950,landessprache,,,,,unbekannt,,
529900B9P29R8W03IX88,BKS Bank AG,AT,CON,2025-12-31,P3REMDISDOCS,20260630131816123,false,0.254,1,13,25543,1964.8,ja,de,227.81,2388,landessprache,,,,,unbekannt,,
529900BHRYZ464GFD289,GRENKE AG,DE,CON,2025-06-30,P3NONREMDISDOCS,20260127090201372,true,0.229,2,16,26450,1653.1,ja,en,87.32,2611,englisch,1,54,0.0,6932000000.0,mittel,26450,
529900BHRYZ464GFD289,GRENKE AG,DE,CON,2025-12-31,P3NONREMDISDOCS,20260407085002858,true,2.683,2,162,367696,2269.7,ja,en,243.91,2423,englisch,39,39,0.0,7183000000.0,mittel,9428,
529900BHRYZ464GFD289,GRENKE AG,DE,CON,2025-12-31,P3REMDISDOCS,20260407085002858,true,2.219,2,42,106802,2542.9,ja,en,269.8,2828,englisch,39,39,0.0,7183000000.0,mittel,2739,
529900BI5KIGX6YLX375,Oberösterreichische Landesbank Aktiengesellschaft,AT,CON,2025-12-31,P3NONREMDISDOCS,20260623083840371,true,0.515,1,50,128515,2570.3,ja,de,218.47,2133,landessprache,20,64,0.0,4050000.0,klein,6426,
529900BIK4WRWS06MR52,Varengold Bank AG,DE,IND,2025-12-31,P3NONREMDISDOCS,20260521154605123,true,0.826,1,50,112999,2260.0,ja,de,174.32,1939,landessprache,9,67,0.125,402300000.0,klein,12555,
529900C3SHT3Q94H3W82,Bank11 Holding GmbH,DE,CON,2025-12-31,P3NONREMDISDOCS,20260624141955036,true,0.59,1,30,76189,2539.6,ja,de,200.87,2310,landessprache,11,65,0.0,3029000000.0,klein,6926,
529900C3SHT3Q94H3W82,Bank11 Holding GmbH,DE,CON,2025-12-31,P3REMDISDOCS,20260624141955038,true,0.45,1,16,41754,2609.6,ja,de,191.04,2345,landessprache,11,65,0.0,3029000000.0,klein,3796,
529900C9OP6Y0DPYSK11,VR Bank RheinAhrEifel eG,DE,IND,2025-12-31,P3NONREMDISDOCS,20260625100554141,true,0.521,1,33,68535,2076.8,ja,de,216.48,2439,landessprache,11,65,0.0,5112000000.0,mittel,6230,
529900C9OP6Y0DPYSK11,VR Bank RheinAhrEifel eG,DE,IND,2025-12-31,P3REMDISDOCS,20260625100454141,true,0.204,1,5,6121,1224.2,ja,de,125.37,670,landessprache,11,65,0.0,5112000000.0,mittel,556,
529900CJAJ0HDPPKUI53,Nassauische Sparkasse,DE,IND,2025-12-31,P3NONREMDISDOCS,20260602123624360,true,0.575,1,53,121765,2297.5,ja,de,140.59,1892,landessprache,9,67,0.0,8299000000.0,mittel,13529,
529900CJAJ0HDPPKUI53,Nassauische Sparkasse,DE,IND,2025-12-31,P3REMDISDOCS,20260602123624360,true,0.158,1,13,23285,1791.2,ja,de,223.41,2341,landessprache,9,67,0.0,8299000000.0,mittel,2587,
529900D5G4V6THXC5P79,Hrvatska poštanska banka d.d.,HR,IND,2025-06-30,P3NONREMDISDOCS,20251106152330987,true,1.804,1,51,164813,3231.6,ja,hr,70.05,2284,landessprache,24,57,0.1111,2632000000.0,klein,6867,
529900D5G4V6THXC5P79,Hrvatska poštanska banka d.d.,HR,IND,2025-09-30,P3NONREMDISDOCS,20260623182330987,true,0.173,1,7,16871,2410.1,ja,hr,55.36,1698,landessprache,4,51,0.0,2700000000.0,klein,4218,
529900D5G4V6THXC5P79,Hrvatska poštanska banka d.d.,HR,IND,2025-12-31,P3NONREMDISDOCS,20260625092330987,true,2.035,1,106,331041,3123.0,ja,hr,94.89,2213,landessprache,47,39,0.125,2814000000.0,klein,7043,
529900DEAYRUPP22B339,Mercedes-Benz Bank AG,DE,CON,2025-12-31,P3NONREMDISDOCS,20260625074815000,true,3.021,1,18,45861,2547.8,ja,de,208.61,2368,landessprache,7,64,0.0,13170000000.0,mittel,6552,
529900DPOQPLDSF3R482,Kaiser Partner Privatbank AG,LI,CON,2025-12-31,P3NONREMDISDOCS,20260625163227036,true,0.639,1,27,80381,2977.1,ja,de,218.33,1768,landessprache,7,69,0.125,298600000.0,klein,11483,
529900DSIVJWCUQUMP41,AKA Ausfuhrkredit-Gesellschaft mit beschränkter Haftung,DE,IND,2025-12-31,P3NONREMDISDOCS,20260520205629258,true,4.561,1,41,124237,3030.2,ja,de,35.8,2095,landessprache,12,64,0.0,1512000000.0,klein,10353,
529900DSIVJWCUQUMP41,AKA Ausfuhrkredit-Gesellschaft mit beschränkter Haftung,DE,IND,2025-12-31,P3REMDISDOCS,20260520205629258,true,0.471,1,14,25631,1830.8,ja,de,189.6,2442,landessprache,12,64,0.0,1512000000.0,klein,2136,
529900DXTOU2U9IZDY54,meine Volksbank Raiffeisenbank eG,DE,IND,2025-12-31,P3NONREMDISDOCS,20260629000000000,true,0.597,1,27,60395,2236.9,ja,de,193.0,2373,landessprache,11,65,0.0,7761000000.0,mittel,5490,
529900DXTOU2U9IZDY54,meine Volksbank Raiffeisenbank eG,DE,IND,2025-12-31,P3REMDISDOCS,20260629000000000,true,0.21,1,5,7398,1479.6,ja,de,134.31,819,landessprache,11,65,0.0,7761000000.0,mittel,673,
529900E0WY09Z3H21393,VR Bank Rhein-Neckar eG,DE,IND,2025-12-31,P3NONREMDISDOCS,20260630124400000,true,0.376,1,30,64045,2134.8,ja,de,211.58,2453,landessprache,10,61,0.0,2990000000.0,klein,6404,
529900EKPN8EYA3AX590,Texim Bank AD,BG,IND,2025-06-30,P3NONREMDISDOCS,20260428091137783,true,0.604,1,5,8129,1625.8,ja,bg,244.53,822,landessprache,1,54,0.0,191400000.0,klein,8129,
529900EKPN8EYA3AX590,Texim Bank AD,BG,IND,2025-12-31,P3NONREMDISDOCS,20260427103056770,true,2.102,2,43,178618,4153.9,ja,bg,296.24,2498,landessprache,42,36,0.0,249700000.0,klein,4253,
529900EKPN8EYA3AX590,Texim Bank AD,BG,IND,2025-12-31,P3REMDISDOCS,20260427103056770,true,0.771,2,4,9441,2360.2,ja,bg,287.36,1218,landessprache,42,36,0.0,249700000.0,klein,225,
529900EM0ZU25V87GD50,ALTE LEIPZIGER Bauspar AG,DE,IND,2025-12-31,P3NONREMDISDOCS,20260407160130123,true,1.026,4,28,94516,3375.6,ja,de,195.45,2287,landessprache,9,62,0.0,327000000.0,klein,10502,
529900EM0ZU25V87GD50,ALTE LEIPZIGER Bauspar AG,DE,IND,2025-12-31,P3REMDISDOCS,20260407160130123,true,0.504,2,10,17630,1763.0,ja,de,167.42,1995,landessprache,9,62,0.0,327000000.0,klein,1959,
