refPeriod,kopf_a,name_a,heimat_a,kopf_b,name_b,heimat_b,ueberlappung,ueberlappung_spezifisch,spezifisch_moeglich,spezifisch_ausgeschoepft,n_gemeinsam,top_gemeinsam,grenzueberschreitend
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,0.5676,0.0000,0.0000,,22,France|Germany|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,549300NYKK9MWM7GGW15,ING Groep N.V.,Netherlands,0.4490,0.0000,0.0000,,22,Germany|Belgium|Luxembourg,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",Italy,0.4217,0.0000,0.0000,,22,Germany|Austria|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,6SHGI4ZSSLCXXQSBB395,Citibank Europe plc,Ireland,0.5252,0.0000,0.0000,,22,France|Germany|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,0.7255,0.0000,0.0000,,11,France|Germany|Belgium,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,724500JIWG886A9RRT57,RBS Holdings N.V.,Netherlands,0.5712,0.0000,0.0000,,12,France|Germany|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,7437003B5WFBOIEFY714,OP Osuuskunta,Finland,0.4039,0.0000,0.0000,,11,France|Germany|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,7CUNS533WID6K7DGFI87,"CaixaBank, S.A.",Spain,0.4059,0.0000,0.0000,,22,Germany|United Kingdom|France,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.5681,0.0000,0.0000,,18,France|United Kingdom|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.6844,0.0000,0.0000,,16,France|Germany|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.5716,0.0000,0.0000,,16,Germany|France|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,9695000CG7B84NLR5984,Caisse fédérale de crédit mutuel,France,0.4517,0.0000,0.0000,,15,Germany|United Kingdom|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,969500F7JLTX36OUI695,RCI Banque,France,0.3963,0.0000,0.0000,,18,Germany|United Kingdom|Italy,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.5831,0.0000,0.0000,,19,Germany|France|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.5653,0.0000,0.0000,,22,France|United Kingdom|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.6473,0.0000,0.0000,,15,France|Germany|Belgium,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.4801,0.0000,0.0000,,22,France|United Kingdom|Luxembourg,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,Germany,0.5054,0.0000,0.0000,,18,France|United Kingdom|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,F3JS33DEI6XQ4ZBPTN86,Skandinaviska Enskilda Banken - gruppen,Sweden,0.3338,0.0000,0.0000,,22,Germany|United Kingdom|Luxembourg,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,J48C8PCSJVUBR8KCW529,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,0.6610,0.0000,0.0000,,16,France|Germany|United Kingdom,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.4750,0.0000,0.0000,,21,France|United Kingdom|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,M6AD1Y1KW32H8THQ6F76,Piraeus Financial Holdings,Greece,0.3908,0.0000,0.0000,,15,France|United Kingdom|Germany,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.4739,0.0000,0.0000,,22,Germany|Netherlands|Luxembourg,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.6820,0.0000,0.0000,,22,France|Germany|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,0.6178,0.0000,0.0000,,14,France|Germany|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.4591,0.0000,0.0000,,14,Germany|United Kingdom|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.5082,0.0000,0.0000,,20,Germany|Netherlands|Luxembourg,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,QLPCKOOKVX32FUELX240,Bank Polska Kasa Opieki S.A.,Poland,0.4081,0.0000,0.0000,,22,United Kingdom|Germany|Luxembourg,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,R0MUWSFPU8MPRO8K5P83,BNP Paribas,France,0.4037,0.0000,0.0000,,22,Belgium|United Kingdom|Germany,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.5667,0.0000,0.0000,,14,France|Germany|Netherlands,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,Germany,0.3822,0.0000,0.0000,,15,United Kingdom|Netherlands|Luxembourg,ja
2025-06-30,213800A1O379I6DMCU10,APS BANK P.L.C.,Malta,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,Germany,0.5501,0.0000,0.0000,,22,France|United Kingdom|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,0.3186,0.0000,0.0000,,5,United Kingdom|France|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,529900RWC8ZYB066JF16,Bank of Valletta Plc,Malta,0.4732,0.0000,0.0000,,7,United Kingdom|France|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,549300IQZVZ949N37S44,Euroclear Holding,Belgium,0.3654,0.0000,0.0000,,6,United Kingdom|France|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,0.3026,0.0000,0.0000,,7,United Kingdom|Ireland|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,635400AKJBGNS5WNQL34,AIB Group plc,Ireland,0.4325,0.0000,0.0000,,6,United Kingdom|France|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,635400C8EK6DRI12LJ39,Bank of Ireland Group plc,Ireland,0.3705,0.0000,0.0000,,6,United Kingdom|France|Germany,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,635400L14KNHZXPUZM19,Bank of Cyprus Holdings Public Limited Company,Ireland,0.3546,0.0000,0.0000,,6,Cyprus|France|United Kingdom,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.3549,0.0000,0.0000,,7,United Kingdom|Netherlands|France,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.3491,0.0000,0.0000,,7,United Kingdom|Ireland|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.3707,0.0000,0.0000,,6,United Kingdom|France|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.4296,0.0000,0.0000,,7,United Kingdom|Netherlands|France,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.3709,0.0000,0.0000,,6,United Kingdom|France|Germany,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,J48C8PCSJVUBR8KCW529,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,0.4102,0.0000,0.0000,,7,United Kingdom|Netherlands|France,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.3770,0.0000,0.0000,,7,United Kingdom|Netherlands|France,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,M6AD1Y1KW32H8THQ6F76,Piraeus Financial Holdings,Greece,0.7023,0.0000,0.0000,,7,United Kingdom|Cyprus|Romania,nein
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,Sweden,0.3883,0.0000,0.0000,,7,United Kingdom|Netherlands|France,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.4170,0.0000,0.0000,,6,United Kingdom|Romania|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,SI5RG2M0WQQLZCXKRM20,"Banco de Sabadell, S.A.",Spain,0.3944,0.0000,0.0000,,7,United Kingdom|France|Netherlands,ja
2025-06-30,213800DBQIB6VBNU5C64,Alpha Bank S.A.,Greece,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,Germany,0.3920,0.0000,0.0000,,6,United Kingdom|Netherlands|France,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,0.6829,0.0005,0.0065,0.0767,22,Germany|France|United States,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,0.4417,0.0041,0.0065,0.6331,52,United States|France|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,3H0Q3U74FVFED2SHZT16,MBH bankcsoport,Hungary,0.3755,0.0004,0.0065,0.0662,42,United States|France|Germany,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,5299003ONUYCE70HZ185,Banque Internationale à Luxembourg,Luxembourg,0.4893,0.0010,0.0065,0.1482,49,France|Germany|Spain,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,0.5814,0.0005,0.0018,0.2586,36,France|Luxembourg|United States,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,529900HNOAA1KXQJUQ27,Bausparkasse Schwäbisch Hall Aktiengesellschaft - Bausparkasse der Volksbanken und Raiffeisenbanken,Germany,0.5508,0.0005,0.0023,0.2365,37,France|Luxembourg|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,529900JZTYE3W7WQH904,HASPA Finanzholding,Germany,0.5612,0.0000,0.0000,,19,France|Luxembourg|United States,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,529900RWC8ZYB066JF16,Bank of Valletta Plc,Malta,0.4227,0.0000,0.0017,0.0000,19,Germany|France|United Kingdom,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,529900XSTAE561178282,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,0.3151,0.0012,0.0065,0.1897,45,Germany|France|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,549300DYPOFMXOR7XM56,Crelan,Belgium,0.5925,0.0024,0.0065,0.3703,43,France|Germany|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,549300GKFG0RYRRQ1414,DNB BANK ASA,Norway,0.4016,0.0000,0.0000,0.0000,21,United States|Luxembourg|United Kingdom,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,549300IQZVZ949N37S44,Euroclear Holding,Belgium,0.4567,0.0001,0.0065,0.0181,35,France|United States|Spain,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,0.6167,0.0036,0.0065,0.5470,51,France|Germany|United States,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,549300NYKK9MWM7GGW15,ING Groep N.V.,Netherlands,0.4966,0.0039,0.0065,0.6005,53,Germany|United States|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",Italy,0.3535,0.0021,0.0065,0.3263,52,Germany|United Kingdom|France,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,635400AKJBGNS5WNQL34,AIB Group plc,Ireland,0.3741,0.0034,0.0065,0.5169,51,United States|United Kingdom|France,nein
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,6SHGI4ZSSLCXXQSBB395,Citibank Europe plc,Ireland,0.6106,0.0047,0.0065,0.7135,54,France|Germany|Netherlands,nein
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,0.6216,0.0000,0.0000,,13,France|Germany|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,724500JIWG886A9RRT57,RBS Holdings N.V.,Netherlands,0.6192,0.0000,0.0000,,13,France|Germany|Spain,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,7437003B5WFBOIEFY714,OP Osuuskunta,Finland,0.4260,0.0000,0.0000,,14,France|Germany|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,7CUNS533WID6K7DGFI87,"CaixaBank, S.A.",Spain,0.4789,0.0033,0.0065,0.5002,53,Germany|France|United States,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,0.4548,0.0054,0.0065,0.8309,42,United States|Luxembourg|Italy,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.6563,0.0000,0.0045,0.0018,23,France|United States|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.6204,0.0000,0.0000,0.0000,21,France|Germany|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.5959,0.0000,0.0000,,19,Germany|Luxembourg|France,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,9695000CG7B84NLR5984,Caisse fédérale de crédit mutuel,France,0.4852,0.0000,0.0000,,20,Germany|Luxembourg|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,9695005MSX1OYEMGDF46,Natixis,France,0.4113,0.0044,0.0065,0.6656,52,Luxembourg|United States|United Kingdom,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,969500F7JLTX36OUI695,RCI Banque,France,0.4307,0.0001,0.0065,0.0147,20,Germany|Italy|Spain,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.5697,0.0008,0.0065,0.1223,20,Germany|France|Spain,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.6408,0.0002,0.0065,0.0253,30,France|Luxembourg|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.6211,0.0000,0.0000,,21,France|Germany|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.5822,0.0030,0.0065,0.4570,51,France|United States|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,Germany,0.5696,0.0023,0.0058,0.3853,20,France|United States|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,F3JS33DEI6XQ4ZBPTN86,Skandinaviska Enskilda Banken - gruppen,Sweden,0.3533,0.0052,0.0065,0.7893,52,Germany|United Kingdom|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,FR9695005MSX1OYEMGDF,Groupe BPCE,France,0.4713,0.0046,0.0065,0.7109,53,Luxembourg|United States|Germany,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,J48C8PCSJVUBR8KCW529,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,0.6627,0.0000,0.0039,0.0000,20,France|Germany|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.6105,0.0026,0.0065,0.3902,35,France|United States|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,M6AD1Y1KW32H8THQ6F76,Piraeus Financial Holdings,Greece,0.3663,0.0000,0.0000,,19,France|United Kingdom|Germany,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.6223,0.0036,0.0065,0.5463,53,Germany|Luxembourg|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.6575,0.0035,0.0065,0.5374,51,France|Germany|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,0.5025,0.0000,0.0000,,16,France|Germany|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.4498,0.0000,0.0000,,16,Germany|Luxembourg|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,0.4787,0.0000,0.0065,0.0071,27,Germany|Netherlands|Luxembourg,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,QLPCKOOKVX32FUELX240,Bank Polska Kasa Opieki S.A.,Poland,0.4449,0.0009,0.0065,0.1437,48,Luxembourg|Germany|United Kingdom,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,R0MUWSFPU8MPRO8K5P83,BNP Paribas,France,0.3518,0.0008,0.0011,0.7325,37,Germany|Luxembourg|United Kingdom,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.5070,0.0000,0.0051,0.0000,18,France|Germany|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,Germany,0.5602,0.0041,0.0065,0.6238,29,Luxembourg|United States|Netherlands,ja
2025-06-30,213800LBQA1Y9L22JB70,Barclays Bank Ireland plc,Ireland,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,Germany,0.4998,0.0002,0.0019,0.0893,52,France|Luxembourg|Netherlands,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,Italy,0.4012,0.0006,0.0121,0.0526,23,United States|France|United Kingdom,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,3H0Q3U74FVFED2SHZT16,MBH bankcsoport,Hungary,0.4501,0.0000,0.0121,0.0003,22,United States|France|Germany,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,5299003ONUYCE70HZ185,Banque Internationale à Luxembourg,Luxembourg,0.4369,0.0003,0.0121,0.0225,23,France|Germany|Spain,nein
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,5299007S3UH5RKUYDA52,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,0.4368,0.0000,0.0018,0.0163,22,France|United States|Netherlands,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,529900HNOAA1KXQJUQ27,Bausparkasse Schwäbisch Hall Aktiengesellschaft - Bausparkasse der Volksbanken und Raiffeisenbanken,Germany,0.3925,0.0006,0.0023,0.2773,22,France|United Kingdom|Netherlands,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,529900JZTYE3W7WQH904,HASPA Finanzholding,Germany,0.4143,0.0000,0.0000,,12,United States|France|Netherlands,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,529900RWC8ZYB066JF16,Bank of Valletta Plc,Malta,0.4984,0.0000,0.0017,0.0000,12,United Kingdom|Germany|France,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,529900XSTAE561178282,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,0.3133,0.0000,0.0078,0.0008,22,Germany|Poland|France,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,549300DYPOFMXOR7XM56,Crelan,Belgium,0.3747,0.0000,0.0121,0.0000,21,Germany|France|Netherlands,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,549300GKFG0RYRRQ1414,DNB BANK ASA,Norway,0.4640,0.0000,0.0000,0.0000,14,United States|United Kingdom|Germany,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,549300IQZVZ949N37S44,Euroclear Holding,Belgium,0.5204,0.0000,0.0121,0.0000,18,United Kingdom|France|United States,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,549300L7YCATGO57ZE10,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,0.5956,0.0004,0.0106,0.0399,23,United States|Germany|France,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,549300NYKK9MWM7GGW15,ING Groep N.V.,Netherlands,0.4904,0.0006,0.0121,0.0517,24,Germany|United States|Poland,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,549300TRUWO2CD2G5692,"UNICREDIT, SOCIETA' PER AZIONI",Italy,0.3195,0.0002,0.0121,0.0167,24,Germany|United Kingdom|France,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,635400AKJBGNS5WNQL34,AIB Group plc,Ireland,0.5277,0.0004,0.0121,0.0312,23,United States|United Kingdom|France,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,6SHGI4ZSSLCXXQSBB395,Citibank Europe plc,Ireland,0.6406,0.0005,0.0121,0.0372,23,France|Germany|United Kingdom,ja
2025-06-30,254900RNFMDM0P11YR84,Atlantic Lux HoldCo S.à r.l.,Luxembourg,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,0.4508,0.0000,0.0000,,12,Germany|France|United Kingdom,ja
