lei,scope,refPeriod,bank_name,country,institution_type,n_laender,rang,nachbar_lei,nachbar_scope,nachbar_name,nachbar_country,nachbar_institution_type,nachbar_n_laender,ueberlappung,gemeinsame_laender,groesste_gemeinsamkeit,beziehung
259400LGXW3K0GDAG361,CON,2025-06-30,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,5,NMH2KF074RKAGTH4CM63,CON,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,0.4990,66,PL|LU|NL,unabhaengig
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,1,259400YLRTOBISHBVX41,CON,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,0.9840,26,PL|LU|GB,unabhaengig
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,2,259400QHDOZWMJ103294,CON,ALIOR BANK S.A.,Poland,Other highest EEA,25,0.9837,23,PL|GB|LU,unabhaengig
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,3,5493000LKS7B3UTF7H35,CON,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,0.9817,119,PL|LU|GB,unabhaengig
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,4,P4GTT6GF1W40CVIMFR43,CON,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,0.9769,150,PL|NL|LU,unbekannt
259400LGXW3K0GDAG361,CON,2025-12-31,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,5,XLEZHWWOI4HFQDGL4793,CON,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,33,0.9491,33,PL|LU|GB,unabhaengig
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,25,1,259400YLRTOBISHBVX41,CON,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,0.9905,16,PL|GB|LU,unabhaengig
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,25,2,259400LGXW3K0GDAG361,CON,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,0.9837,23,PL|GB|LU,unabhaengig
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,25,3,5493000LKS7B3UTF7H35,CON,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,0.9758,23,PL|GB|CY,konzern
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,25,4,P4GTT6GF1W40CVIMFR43,CON,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,0.9720,23,PL|LU|GB,unbekannt
259400QHDOZWMJ103294,CON,2025-12-31,ALIOR BANK S.A.,Poland,Other highest EEA,25,5,XLEZHWWOI4HFQDGL4793,CON,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,33,0.9426,19,PL|GB|LU,unabhaengig
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,18,1,259400LGXW3K0GDAG361,CON,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,0.9814,17,PL|LU|NL,unabhaengig
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,18,2,P4GTT6GF1W40CVIMFR43,CON,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,35,0.9809,17,PL|DE|LU,unbekannt
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,18,3,5493000LKS7B3UTF7H35,CON,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,0.9725,17,PL|LU|DE,unabhaengig
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,18,4,259400DZXF7UJKK2AY35,CON,mBank S.A.,Poland,Large subsidiaries,37,0.9397,15,PL|LU|NL,unabhaengig
259400YLRTOBISHBVX41,CON,2025-06-30,ING Bank Slaski S.A.,Poland,Large subsidiaries,18,5,NMH2KF074RKAGTH4CM63,CON,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,0.4987,17,PL|LU|DE,unabhaengig
259400YLRTOBISHBVX41,CON,2025-12-31,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,1,259400QHDOZWMJ103294,CON,ALIOR BANK S.A.,Poland,Other highest EEA,25,0.9905,16,PL|GB|LU,unabhaengig
259400YLRTOBISHBVX41,CON,2025-12-31,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,2,259400LGXW3K0GDAG361,CON,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,0.9840,26,PL|LU|GB,unabhaengig
259400YLRTOBISHBVX41,CON,2025-12-31,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,3,P4GTT6GF1W40CVIMFR43,CON,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,0.9782,26,PL|DE|LU,unbekannt
259400YLRTOBISHBVX41,CON,2025-12-31,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,4,5493000LKS7B3UTF7H35,CON,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,0.9763,26,PL|DE|LU,unabhaengig
259400YLRTOBISHBVX41,CON,2025-12-31,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,5,XLEZHWWOI4HFQDGL4793,CON,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,33,0.9418,20,PL|DE|LU,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,56,1,95980020140005881190,CON,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,24,0.6230,20,DE|FR|LU,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,56,2,N1FBEDJ5J41VKZLO2475,CON,Citibank Europe plc,Ireland,Large highest EEA,158,0.6130,55,FR|DE|NL,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,56,3,549300NYKK9MWM7GGW15,CON,ING Groep N.V.,Netherlands,Large highest EEA,208,0.5528,56,DE|US|NL,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,56,4,724500JIWG886A9RRT57,CON,RBS Holdings N.V.,Netherlands,Large highest EEA,17,0.4878,16,FR|NL|DE,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-06-30,Barclays Bank Ireland plc,Ireland,Large highest EEA,56,5,2ZCNRR8UK83OBTEK2170,CON,UniCredit Bank GmbH,Germany,Large subsidiaries,28,0.4864,23,DE|IE|FR,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,1,549300ZK53CNGEEI6A29,IND,J.P. Morgan SE,Germany,Large highest EEA,109,0.7199,58,FR|US|DE,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,2,EQYXK86SF381Q21S3020,IND,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,57,0.6699,45,FR|LU|DE,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,3,549300FH0WJAPEHTIQ77,IND,BofA Securities Europe SA,France,Large highest EEA,52,0.6245,43,FR|DE|LU,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,4,969500VHT1ZNPVWOYF63,CON,BNP Paribas Personal Finance,France,Large subsidiaries,104,0.5965,47,FR|DE|IT,unabhaengig
2G5BKIC2CB69PRJH1W31,IND,2025-12-31,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,5,5493000LM0MZ4JPMGM90,CON,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,123,0.5871,52,FR|DE|IT,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,111,1,PSNL19R2RXX5U3QWHI44,CON,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,Large subsidiaries,46,0.8470,44,IT|US|FR,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,111,2,549300L7YCATGO57ZE10,CON,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,138,0.8227,99,IT|US|FR,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,111,3,N747OI7JINV7RUUH6190,CON,BPER Banca S.p.A.,Italy,Large highest EEA,169,0.7703,105,IT|FR|NL,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,111,4,815600AD83B2B6317788,CON,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,32,0.7455,31,IT|FR|US,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-06-30,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,111,5,7LVZJ6XRIE7VNZ4UBX81,CON,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,18,0.7429,17,IT|ES|FR,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,113,1,549300XGJX6FOWLOI640,IND,FIDEURAM - INTESA SANPAOLO PRIVATE BANKING S.P.A.,Italy,Large subsidiaries,98,0.8415,80,IT|US|FR,konzern
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,113,2,549300L7YCATGO57ZE10,CON,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,143,0.8188,107,IT|US|FR,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,113,3,815600903231FA2E7698,CON,BANCA GENERALI - SOCIETA' PER AZIONI (IN FORMA ABBREVIATA GENERBANCA),Italy,Other highest EEA,29,0.7879,28,IT|LU|FR,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,113,4,J4CP7MHCXR8DAQMKIL78,CON,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,37,0.7875,34,IT|GB|FR,unabhaengig
2W8N8UU78PMDQKZENC08,CON,2025-12-31,Intesa Sanpaolo S.p.A.,Italy,Large highest EEA,113,5,8156003D79D064FB5360,IND,CASSA LOMBARDA - S.P.A.,Italy,,21,0.7659,19,IT|FR|ES,unbekannt
2ZCNRR8UK83OBTEK2170,CON,2025-06-30,UniCredit Bank GmbH,Germany,Large subsidiaries,28,1,VDYMYTQGZZ6DU0912C88,CON,Bayerische Landesbank,Germany,Large highest EEA,28,0.7448,12,DE|FR|GB,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-06-30,UniCredit Bank GmbH,Germany,Large subsidiaries,28,2,5493007S4JE930SIUE86,CON,ING Holding Deutschland GmbH,Germany,Large subsidiaries,110,0.7190,27,DE|LU|NL,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-06-30,UniCredit Bank GmbH,Germany,Large subsidiaries,28,3,529900K16YGKC8BES892,IND,Deutsche Kreditbank Aktiengesellschaft,Germany,Large subsidiaries,169,0.6536,26,DE|NL|LU,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-06-30,UniCredit Bank GmbH,Germany,Large subsidiaries,28,4,95980020140005881190,CON,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,24,0.5275,11,DE|IE|FR,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-06-30,UniCredit Bank GmbH,Germany,Large subsidiaries,28,5,529900JZTYE3W7WQH904,CON,HASPA Finanzholding,Germany,Large highest EEA,27,0.4999,13,DE|LU|US,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-12-31,UniCredit Bank GmbH,Germany,Large subsidiaries,28,1,5299008I0TO44SUINZ71,IND,Oldenburgische Landesbank Aktiengesellschaft,Germany,Large highest EEA,38,0.8493,22,DE|IE|NL,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-12-31,UniCredit Bank GmbH,Germany,Large subsidiaries,28,2,529900GM944JT8YIRL63,IND,Münchener Hypothekenbank eG,Germany,Large highest EEA,66,0.7604,26,DE|CH|LU,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-12-31,UniCredit Bank GmbH,Germany,Large subsidiaries,28,3,VDYMYTQGZZ6DU0912C88,CON,Bayerische Landesbank,Germany,Large highest EEA,31,0.7599,14,DE|FR|LU,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-12-31,UniCredit Bank GmbH,Germany,Large subsidiaries,28,4,391200EEGLNXBBCVKC73,CON,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,157,0.7581,27,DE|FR|NL,unabhaengig
2ZCNRR8UK83OBTEK2170,CON,2025-12-31,UniCredit Bank GmbH,Germany,Large subsidiaries,28,5,GTQYZJON3I7SXRNJTT73,IND,BSK 1818 AG,Germany,Large subsidiaries,157,0.7568,27,DE|FR|NL,unabhaengig
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,1,549300S2T3FWVVXWJI89,CON,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,76,0.9803,39,x1|SK|CZ,unabhaengig
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,2,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,53,0.9332,38,x1|SK|CZ,unabhaengig
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,3,O2RNE8IBXP4R0TD8PU41,CON,Société générale S.A.,France,Large highest EEA,24,0.5249,21,x1|CZ|DE,unabhaengig
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,4,DZZ47B9A52ZJ6LT6VV95,CON,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,28,0.5229,22,x1|CZ|DE,unabhaengig
3157002JBFAI478MD587,CON,2025-06-30,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,5,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,114,0.5173,43,x1|DE|NL,unabhaengig
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,1,52990096Q5LMCH1WU462,CON,"Československá obchodná banka, a.s.",Slovakia,Large subsidiaries,17,0.9851,16,x1|SK|CZ,unabhaengig
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,2,549300S2T3FWVVXWJI89,CON,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,82,0.9800,39,x1|SK|CZ,unabhaengig
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,3,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,55,0.9326,37,x1|SK|CZ,unabhaengig
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,4,52990045V2BWJN669Q34,CON,Wüstenrot Wohnungswirtschaft registrierte Genossenschaft mit beschränkter Haftung,Austria,Other highest EEA,28,0.5215,23,x1|SK|AT,unbekannt
3157002JBFAI478MD587,CON,2025-12-31,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,5,724500SF1CI8OD5AHI07,CON,HCBG Holding B.V.,Netherlands,Other highest EEA,35,0.5209,27,x1|SK|CZ,unbekannt
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,36,1,KR6LSKV3BTSJRD41IF75,CON,"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech,Large subsidiaries,101,0.5935,35,CZ|SK|NL,unbekannt
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,36,2,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,53,0.4641,36,SK|CZ|NL,unbekannt
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,36,3,315700K45LRKNGMUIW27,IND,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,0.4517,5,SK|CZ|CY,unbekannt
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,36,4,9ZHRYM6F437SQJ6OUG95,CON,Raiffeisen Bank International AG,Austria,Large highest EEA,135,0.4155,36,CZ|SK|DE,unbekannt
315700E9POA724IWFP59,CON,2025-06-30,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,36,5,3157002JBFAI478MD587,CON,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,0.4153,32,SK|CZ|DE,unbekannt
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,37,1,KR6LSKV3BTSJRD41IF75,CON,"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech,Large subsidiaries,100,0.6035,36,CZ|SK|NL,unbekannt
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,37,2,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,55,0.4621,36,SK|CZ|NL,unbekannt
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,37,3,9ZHRYM6F437SQJ6OUG95,CON,Raiffeisen Bank International AG,Austria,Large highest EEA,187,0.4398,37,CZ|SK|DE,unbekannt
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,37,4,315700K45LRKNGMUIW27,IND,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,0.4343,5,SK|CZ|CY,unbekannt
315700E9POA724IWFP59,CON,2025-12-31,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,37,5,3157002JBFAI478MD587,CON,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,0.4140,33,SK|CZ|DE,unbekannt
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,1,549300S2T3FWVVXWJI89,CON,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,76,0.4940,5,SK|CZ|CY,unbekannt
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,2,3157002JBFAI478MD587,CON,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,0.4854,5,SK|CZ|CY,unbekannt
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,3,315700E9POA724IWFP59,CON,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,36,0.4517,5,SK|CZ|CY,unbekannt
315700K45LRKNGMUIW27,IND,2025-06-30,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,4,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,53,0.4431,5,SK|CZ|GB,unbekannt
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,1,549300S2T3FWVVXWJI89,CON,"Slovenská sporiteľňa, a.s.",Slovakia,Large subsidiaries,82,0.4939,5,SK|CZ|CY,unbekannt
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,2,52990096Q5LMCH1WU462,CON,"Československá obchodná banka, a.s.",Slovakia,Large subsidiaries,17,0.4884,5,SK|CZ|CY,unbekannt
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,3,3157002JBFAI478MD587,CON,"Tatra banka, a.s.",Slovakia,Large subsidiaries,43,0.4855,5,SK|CZ|CY,unbekannt
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,4,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,55,0.4400,5,SK|CZ|GB,unbekannt
315700K45LRKNGMUIW27,IND,2025-12-31,"Prima banka Slovensko, a.s.",Slovakia,Large highest EEA,5,5,315700E9POA724IWFP59,CON,J&amp;T FINANCE GROUP SE,Czech,Large highest EEA,37,0.4343,5,SK|CZ|CY,unbekannt
39120001JPAYYPDRNN92,IND,2025-12-31,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,Other highest EEA,36,1,5493007S4JE930SIUE86,CON,ING Holding Deutschland GmbH,Germany,Large subsidiaries,112,0.9055,35,DE|NL|GB,unabhaengig
39120001JPAYYPDRNN92,IND,2025-12-31,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,Other highest EEA,36,2,GTQYZJON3I7SXRNJTT73,IND,BSK 1818 AG,Germany,Large subsidiaries,157,0.8600,35,DE|NL|FR,unabhaengig
39120001JPAYYPDRNN92,IND,2025-12-31,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,Other highest EEA,36,3,391200EEGLNXBBCVKC73,CON,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,157,0.8582,35,DE|NL|FR,unabhaengig
39120001JPAYYPDRNN92,IND,2025-12-31,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,Other highest EEA,36,4,VDYMYTQGZZ6DU0912C88,CON,Bayerische Landesbank,Germany,Large highest EEA,31,0.8434,20,DE|NL|GB,unabhaengig
39120001JPAYYPDRNN92,IND,2025-12-31,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,Other highest EEA,36,5,529900GM944JT8YIRL63,IND,Münchener Hypothekenbank eG,Germany,Large highest EEA,66,0.7941,28,DE|NL|FR,unabhaengig
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,157,1,GTQYZJON3I7SXRNJTT73,IND,BSK 1818 AG,Germany,Large subsidiaries,157,0.9980,157,DE|LU|FR,konzern
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,157,2,5493007S4JE930SIUE86,CON,ING Holding Deutschland GmbH,Germany,Large subsidiaries,112,0.8849,108,DE|LU|NL,unabhaengig
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,157,3,VDYMYTQGZZ6DU0912C88,CON,Bayerische Landesbank,Germany,Large highest EEA,31,0.8814,30,DE|FR|LU,unabhaengig
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,157,4,39120001JPAYYPDRNN92,IND,Deutsche Bausparkasse Badenia Aktiengesellschaft,Germany,Other highest EEA,36,0.8582,35,DE|NL|FR,unabhaengig
391200EEGLNXBBCVKC73,CON,2025-12-31,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,Germany,Large highest EEA,157,5,529900GM944JT8YIRL63,IND,Münchener Hypothekenbank eG,Germany,Large highest EEA,66,0.8553,63,DE|LU|NL,unabhaengig
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,17,1,GDI8P8WHFH4PS5YTU851,CON,"HAITONG BANK, S.A.",Portugal,Other highest EEA,11,0.6559,8,x1|PT|ES,unbekannt
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,17,2,529900LKIMB57HKF3545,CON,Bank of China (Europe) S.A,Luxembourg,Other highest EEA,35,0.5807,14,x1|PT|NL,unabhaengig
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,17,3,96950001WI712W7PQG45,CON,RCI Banque,France,Large highest EEA,28,0.5121,11,x1|PT|NL,unabhaengig
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,17,4,724500SF1CI8OD5AHI07,CON,HCBG Holding B.V.,Netherlands,Other highest EEA,35,0.5119,10,x1|PT|NL,unbekannt
3DM5DPGI3W6OU6GJ4N92,CON,2025-12-31,BANCO BPI S.A.,Portugal,Large subsidiaries,17,5,529900IRBZTADXJB6757,CON,flatexDEGIRO AG,Germany,Other highest EEA,77,0.5113,14,x1|PT|NL,unbekannt
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,107,1,549300XWJHRKLHU2PS28,CON,ERSTE csoport,Hungary,Large subsidiaries,9,0.9771,8,HU|HR|DE,unbekannt
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,107,2,KFUXYFTU2LHQFQZDQG45,CON,Kereskedelmi és Hitelbank csoport,Hungary,Large subsidiaries,31,0.4985,29,HU|SK|RO,unbekannt
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,107,3,Y28RT6GGYJ696PMW8T44,CON,UniCredit csoport,Hungary,Large subsidiaries,106,0.4936,74,HU|DE|RS,unbekannt
3H0Q3U74FVFED2SHZT16,CON,2025-12-31,MBH bankcsoport,Hungary,Large highest EEA,107,4,529900W3MOO00A18X956,CON,OTP-csoport,Hungary,Large highest EEA,22,0.4225,21,HU|HR|RO,unbekannt
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,204,1,549300NYKK9MWM7GGW15,CON,ING Groep N.V.,Netherlands,Large highest EEA,204,0.9999,204,NL|DE|US,konzern
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,204,2,MMYX0N4ZEZ13Z4XCG897,IND,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,63,0.6010,63,NL|DE|BE,unabhaengig
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,204,3,635400JLGKETPVVGPW53,CON,De Lage Landen International B.V.,Netherlands,Large subsidiaries,27,0.5595,27,NL|US|DE,unabhaengig
3TK20IVIUJ8J3ZU0QE75,CON,2025-12-31,ING Bank N.V.,Netherlands,Large subsidiaries,204,4,549300ZK53CNGEEI6A29,IND,J.P. Morgan SE,Germany,Large highest EEA,109,0.5338,106,US|NL|DE,unabhaengig
