lei,name,typ,land,signifikanz,gruppenkopf_lei,gruppenkopf_name,im_bestand,gruppe_im_bestand,einordnung,namenstreffer
529900NHKL8DBSHOLY20,Raiffeisenkasse Heiligeneich eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900NNQW9IAE32GQ07,GRAWE-Vermögensverwaltung,FH,Austria,LSI,,,true,false,meldet_selbst,
529900NOCM598IG2HZ91,"Raiffeisenbank Moosburg-Tigring, registrierte Genossenschaft mit beschränkter Haftung",CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900NPXLPY9ZGPM933,Raiffeisenbank Matrei am Brenner und Umgebung eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900O1U4B6CE4BZD76,Raiffeisenbank Neusiedlersee-Hügelland eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900O280AF6DZYQG85,Raiffeisenbank Oberes Lavanttal - St. Paul eG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900OB49JFT03YO325,Raiffeisenbank Schladming-Gröbming eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900OCERC8S9IGQJ90,Raiffeisenbank Bezau-Mellau-Bizau registrierte Genossenschaft mit beschränkter Haftung,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900OCFXUE12L42K23,Raiffeisenbank Region Amstetten eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ONK58CVJYL2G05,Raiffeisenbank Region Braunau eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900OWAHL9U8K9E874,Raiffeisenbank Murau eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900P3CZ7LEADT4B05,Raiffeisenbank Sillian – Lienzer Talboden eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900P6ELWHYX9UA822,Raiffeisenbank St.Gilgen-Fuschl-Strobl eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PAQ1Q90FL2SR40,Raiffeisenbank Wildschönau eGen.,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PE90YKMGGZMM05,Raiffeisenbank Region Traun-Alm eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PI0PFKC7SJX125,Raiffeisen Regionalbank Schwaz-Wattens eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PN604MO3H4BI83,Raiffeisenbank Lungau eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PPVG3BDSDC4D89,Raiffeisenbank Ilz-Großsteinbach-Riegersburg eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PRWY39ZU97UW60,Raiffeisenbank Serfaus-Fiss-Ried-Nauders eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PUH54CHFZDH147,Raiffeisenbank Wipptal-Stubaital Mitte eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PY8HJ7S90H3468,Raiffeisenbank Anthering - Elixhausen eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900PYOALDPA9SZA21,Raiffeisenbank Wr. Neustadt-Schneebergland eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900Q12376FYIQE036,Raiffeisenkasse Ernstbrunn eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900Q2R5PBFJM74T48,Raiffeisenbank im Thayatal eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QBRRD2OSTO1J36,Raiffeisenbank Traisen-Gölsental eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QC8RSY99BN3H06,DolomitenBank Osttirol-Westkärnten eG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QGUU1U8P6VE060,Raiffeisenbank Oberland-Reutte eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QKLWKZ49J6PF68,Raiffeisenbank Mondseeland eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QLEC5P826ESS32,Raiffeisenbank Kalsdorf-Lieboch-Stainz eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QOLXPM7KG1E873,RaiffeisenBank Going eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QPSJDW4Z12VO64,Raiffeisenbank Montfort eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QRFKD32R2U5K09,Raiffeisenbank Passail eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QRUZGO2FG88U17,Raiffeisenbank Region Eferding eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900QYEJ2GYSWK1F08,RLB-Stmk Verbund eGen,FH,Austria,LSI,,,true,false,meldet_selbst,
529900R2QL3C2AINYG94,Raiffeisenbank Gratkorn eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900R8A17HZU8IB793,Raiffeisen Bezirksbank Neusiedl Ost,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900RCLERIIXF4QM23,bank99 AG,CI,Austria,LSI,,,true,false,meldet_selbst,
529900RD4I6JQDY6HA87,Raiffeisenbank Oberpinzgau eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900RFVP5GLLQOIN21,Raiffeisenbank Region Wiener Alpen eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900RK0V6Z8BYXRO14,Raiffeisenbank Region Gallneukirchen eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ROD7LCYFUHIV64,Raiffeisenbank Region Radkersburg eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900RQ94JHBXLQYS17,Raiffeisenbank Mittlere Südoststeiermark eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900RXFRWBLUILY550,"Raiffeisenbank Lavamünd, registrierte Genossenschaft mit beschränkter Haftung",CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900RZCTL7FS07IX41,Raiffeisenbank Saalbach-Hinterglemm-Viehhofen eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900S1E4L6A03YXJ15,Raiffeisenbank Lieser-Maltatal eG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900S2OJ5QFB1T2N70,Raiffeisenbank Mariazellerland eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900S6MFG60PNF4258,Raiffeisenbank Donau-Ameisberg eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900S7RDLH962SLR89,Raiffeisenbank Süd-Weststeiermark eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900S9TROSI3DQS421,Raiffeisenbank Großglockner-Weissensee eG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900SATWR4ODD5IU36,Raiffeisenbank Heiligenkreuz-Kirchbach -St. Georgen eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900SB2SZS3VO8TA36,Raiffeisenbank Eberndorf registrierte Genossenschaft mit beschränkter Haftung,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900SBTI63M33ETL90,Raiffeisenbank Faistenau-Hintersee eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900SHKXCII9J8CF28,BMW Austria Bank GmbH,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900SRZ6M5Q9BO3131,WSK Bank AG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900TC3EY5B3RLQ506,Raiffeisenbank Region Schwanenstadt eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900TM5Z07RGPDPP86,Raiffeisenbank St. Johann-Wagrain-Kleinarl eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900TN0TW2D7KQBH06,Raiffeisenbank Untersberg eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900TRSKXWKPSSOP03,Raiffeisenbank Handenberg - St. Georgen a. F. eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900TXERM62NN2XR18,Raiffeisenbank Wagram-Schmidatal eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900UFR4VRQYMN1D26,Raiffeisenbezirksbank Oberwart eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900UKPGGXLL5DS585,Raiffeisenbank Seefeld-Leutasch-Reith-Scharnitz registrierte Genossenschaft mit beschränkter Haftung,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900UL1TXJ2CX4G795,Raiffeisenbank Pitztal eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900UNUKYZ9HND3309,Raiffeisen-Landesbank Steiermark AG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900UV9NELX3COCG58,Raiffeisenbank Sölden eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900UVX2XR8Y4ZUQ97,Raiffeisenbank Region Villach eG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900UY9ALV06KXQA86,Raiffeisenbank Wienerwald eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900V2939FDC9YKQ07,Bausparkasse Wüstenrot Aktiengesellschaft,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900V3U02PY23N1L13,Raiffeisenbank Region Baden eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900VD28IW1IHAKM38,Raiffeisenbank Ennstal eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900VJCGLCR4SHRC78,Bank Winter & Co. AG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900VJJC1WXQU3Y063,ICBC Austria Bank GmbH,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900VO5UQH96VLTA87,Raiffeisenbank Wilder Kaiser - Brixental West eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900VUMWR5RIA1I644,Raiffeisenlandesbank Burgenland und Revisionsverband eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900VYY1MRNR59PN57,Wiener Privatbank SE,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900W1A4T0O6Z1NS59,Raiffeisenbank Weinviertel Nordost eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900W37B04Y1BE0215,Poso Bank AG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900W4Z3RNACRRNH50,Raiffeisenbank Bodensee-Leiblachtal eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900WA7GAUPFZW3G52,Raiffeisenkasse Orth a.d. Donau eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900WAA7HEARUX0S78,Raiffeisenbank Wallersee eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900WDQXD1PFX4Z714,Raiffeisenbank Seefeld-Hadres eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900WF4Z4DH3I27N63,Raiffeisenbank Region Peuerbach eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900WKMGV4YQB28F12,Raiffeisenbank Altenmarkt-Flachau-Eben eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900WSSQ6JIRC66D02,Banco do Brasil Aktiengesellschaft,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900WWA9MN29QT8B70,Raiffeisenbank Millstättersee eG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900X0E841KVE4VX13,Raiffeisenbank Wels eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900X110E4BDKR0G09,Raiffeisenbank Stallhofen eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900XG9P1JQ1NMJ395,Raiffeisenbank Kitzbühel - St. Johann eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900XI27JP2V48OI16,RAIFFEISENBANK im Walgau eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900XS6MCV68IFRW92,Raiffeisenbank Weststeiermark eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900XUR3TQNOWU1A10,Raiffeisenbank Region Neufelden eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900XW859RR8KRJQ73,Raiffeisen Regionalbank Güssing-Jennersdorf eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900Y3Z5A9HLAUEP44,Raiffeisenbank Mittleres Mostviertel eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900Y5NUIF87YASP37,Raiffeisenbank Region Gleisdorf-Pischelsdorf eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YCZ4T4BKB8PI34,Raiffeisenbank Bruck-Carnuntum eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YEF6WYOHE9PX96,Raiffeisenkasse Blindenmarkt eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YEZT2PSKDO2832,Raiffeisenbank Perg eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YHY8PTX0T5N627,Raiffeisenbank Kreuzenstein eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YKUKGMCT6COC26,Raiffeisenbank Steirisches Salzkammergut - Öblarn eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YKWSR6JLGDW672,Raiffeisenbank Region St. Pölten eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YQLHW3085F3J71,Raiffeisenbank Gross Gerungs eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YRK4IO35RLYM24,Raiffeisenbank Arlberg Silvretta eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YTBQ5AY4TZKS87,Raiffeisenbank Region Kirchdorf eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YU8L8AH5QFI983,Wüstenrot Bank AG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YXRNPC5YDM1P93,Raiffeisenbank Hüttau-St. Martin-Niedernfritz registrierte Genossenschaft mit beschränkter Haftung,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900YZ7SCJRD675M60,Raiffeisenbank Bludenz-Montafon eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZBDIG1HKCZ8X35,Raiffeisenbank Grünau - St. Konrad - Scharnstein eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZF1HXFXZ5JBG77,Raiffeisenbank Inneres Salzkammergut eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZIRPCT06LI2591,Raiffeisenbank Vitis eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZLBMGIJKNXSD23,Raiffeisenkasse Villgratental eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZLDHV67QISV317,Raiffeisenbank Burgenland Mitte eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZPKTLPXOZIRG88,Raiffeisenbank Region Deutschkreutz-Horitschon eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZRHSL769NX0G06,Raiffeisenbank Kuchl-St. Koloman eGen,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
529900ZVK4VTIS0TOT43,DenizBank AG,CI,Austria,LSI,,,true,false,meldet_selbst,
5493007BWYDPQZLZ0Y27,HYPO NOE Landesbank für Niederösterreich und Wien AG,CI,Austria,LSI,,,true,false,meldet_selbst,
549300IEVCBWVV97WC81,Kommunalkredit Austria AG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
549300KFLI6V2PUY8522,Bank Gutmann Aktiengesellschaft,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
549300MD0MH7D38WOH93,Marchfelder Bank eG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
549300POR1VXCUOJ3V54,Western Union International Bank GmbH,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
875500O4653L15I41209,Western Union Overseas Ltd.,FH,Austria,LSI,,,false,false,keine_gruppe_bekannt,
NS54DT27LJMDYN1YFP35,Hypo Vorarlberg Bank AG,CI,Austria,LSI,,,false,false,keine_gruppe_bekannt,
RRUN0TCQ1K2JDV7MXO75,Oberbank AG,CI,Austria,LSI,,,true,false,meldet_selbst,
54930005DD2HH36LIR91,Delen Private Bank SA,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
54930060Q00W1SRIUI57,vdk bank,CI,Belgium,LSI,,,true,false,meldet_selbst,
54930084TZJBK6D1AY92,VAN DE PUT & CO Private Bankers,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
5493008BATDQM2LE5Z97,Byblos Bank Europe,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300APOHPVL4YFCA77,Banque Eni SA,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300CBNW05DILT6870,Euroclear SA,FH,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300EMW7AECU3N6X07,BankB,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300GFYXO0IJ3KY349,Datex,FH,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300GN1OZCOY5S7285,Banque CPH,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300IQZVZ949N37S44,Euroclear Holding SA/NV,FH,Belgium,LSI,,,true,false,meldet_selbst,
549300OZ46BRLZ8Y6F65,Euroclear Bank,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300TDPXT0OW2AY198,FinAx NV,FH,Belgium,LSI,,,true,false,meldet_selbst,
549300UZW78KEHRUB928,United Taiwan Bank SA,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
549300Y3RTKH8O8DYY87,Bank J. Van Breda en C° NV,CI,Belgium,LSI,,,false,false,keine_gruppe_bekannt,
2138007DX2PGI77JX128,Municipal Bank AD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
254900L7CVD9I5W3IH41,Bago (Luxembourg) Top Holding S.à r.l.,FH,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
259400UB1DGSK7SCP470,Allianz Bank Bulgaria AD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
5299002142DS5ONT5540,Central Cooperative Bank AD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
5299005OQIUZZAFLA333,Tokuda Bank AD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
5299007I6XULEQYH1B18,D Commerce Bank AD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
529900EKPN8EYA3AX590,Texim Bank AD,CI,Bulgaria,LSI,,,true,false,meldet_selbst,
529900KIX7269PVMPY26,TBI Bank EAD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
529900N42RG1Q1474762,Investbank AD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
529900NJYUGRO908KV84,ALLIANZ BULGARIA HOLDING AD,MFH,Bulgaria,LSI,,,true,false,meldet_selbst,
529900NLNI85YIRQX052,ProCredit Bank (Bulgaria) EAD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
529900RPGHC6DQEQL615,International Asset Bank AD,CI,Bulgaria,LSI,,,true,false,meldet_selbst,
529900UTZ5VF4APIJR57,Bulgarian-American Credit Bank AD,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
549300615CPXQO52J309,Bulgarian Development Bank,CI,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
549300UY81ESCZJ0GR95,First Investment Bank AD,CI,Bulgaria,LSI,,,true,false,meldet_selbst,
549300V3QHO9FX7LC461,Invest Capital AD,FH,Bulgaria,LSI,,,false,false,keine_gruppe_bekannt,
9845009BE414FBF82130,Festa Holding AD,FH,Bulgaria,LSI,,,true,false,meldet_selbst,
097900BFBJ0000007250,Samoborska banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
213800SRX7OTZCOYXQ97,Istarska kreditna banka Umag d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
3157001H8N2Q741MIT70,Karlovačka banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
315700Q1DHHS9RDVHY29,Banka Kovanica d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
529900086UL2LKA05756,Croatia banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
5299005UJX6K7BQKV086,OTP banka d.d.,CI,Croatia,LSI,,,true,false,meldet_selbst,
529900B24VS047JP5859,J&T banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
529900D5G4V6THXC5P79,Hrvatska poštanska banka d.d.,CI,Croatia,LSI,,,true,false,meldet_selbst,
529900LSO9YYPL05B152,Podravska banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
529900U4BZ9LB55FWR79,Solvera stambena štedionica d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
54930031QFC4ME17BK12,Slatinska banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
549300GO4DX1OE3MT584,KentBank d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
549300MXKMPGM4KO7123,Imex banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
549300XIM24KBQS8HU64,Agram banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
549300XOV1SBR5LT5Q03,Partner banka d.d.,CI,Croatia,LSI,,,false,false,keine_gruppe_bekannt,
213800CBW4NPFP73ZK64,Ancoria Investments Plc,FH,Cyprus,LSI,,,true,false,meldet_selbst,
213800HYE2VYP5WKFI43,Housing Finance Corporation,CI,Cyprus,LSI,,,true,false,meldet_selbst,
213800J6YAAN1NRSD427,Ancoria Bank Limited,CI,Cyprus,LSI,,,false,false,keine_gruppe_bekannt,
213800P1P13ABO5R9V78,Société Générale Bank - Cyprus Ltd,CI,Cyprus,LSI,,,true,false,meldet_selbst,
549300TTZTKBUFKWH890,The Cyprus Development Bank Public Company Ltd,CI,Cyprus,LSI,,,true,false,meldet_selbst,
2138005M92IEIQVEL297,AS Inbank,CI,Estonia,LSI,,,true,false,meldet_selbst,
254900056PL2RGXTMZ91,Koduliising OÜ,FH,Estonia,LSI,,,false,false,keine_gruppe_bekannt,
25490087XKGBK7X97W87,Holm Bank AS,CI,Estonia,LSI,,,false,false,keine_gruppe_bekannt,
5493007SWCCN9S3J2748,Bigbank AS,CI,Estonia,LSI,,,true,false,meldet_selbst,
549300EHNXQVOI120S55,Coop Pank AS,CI,Estonia,LSI,,,true,false,meldet_selbst,
5493009ZDBVG2CO1O689,Suomen Hypoteekkiyhdistys,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437000288KOR9QXF432,Kyrön Seudun Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437000I5X6LNQOW6U59,Säästöpankkien Keskuspankki Suomi Oy,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437000IS2BIUOUL3547,Hetki Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437001BISR7R2A9KX89,SP-Kiinnitysluottopankki Oyj,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437002J4NTT46IK2J75,Ekenäs Sparbank Ab,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437002WC51RDNI14T18,Aito Säästöpankki Oy,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437003G88EHT2TMK409,Danske Kiinnitysluottopankki Oyj,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437003UA4JF4K4XWI06,Lammin Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437005892K69S3MW344,Säästöpankkiliitto osk,FH,Finland,LSI,,,true,false,meldet_selbst,
7437005HI4U9OS7KU258,Honkajoen Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
7437006WYM821IJ3MN73,Ålandsbanken Abp,CI,Finland,LSI,,,true,false,meldet_selbst,
743700ASHJUFQ5382C78,Nivalan Järvikylän Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700DJU06WXEN6YC93,Järvi-Suomen Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700DWED2928QN4M09,Lanneveden Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700EFPGKNUCZAV464,Kannonkosken Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700EJGEPWQ4OZX245,Avain Säästöpankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700F57EZ90VBZ4725,Säästöpankki Kalanti-Pyhäranta,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700FGFCZYI6SXEG06,Säästöpankki Helsinki Oy,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700FTBNXAUN57RH30,S-Pankki Oy,CI,Finland,LSI,,,true,false,meldet_selbst,
743700GC62JLHFBUND16,Aktia Bank Abp,CI,Finland,LSI,,,true,false,meldet_selbst,
743700GCV1ER82IJO773,Lappajärven Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700GDTN2VVSC5WM43,Lakeuden Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700HMHF90W8L4RV31,Kosken Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700I7HTCNLUBZTZ74,POP Asuntoluottopankki Oyj,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700JCAIDZZ8D42O05,Lavian Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700KTWGOV6OAREW30,Kvevlax Sparbank Ab,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700LE1ECAPXC5UT18,Oma Säästöpankki Oyj,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700ML21FGHBR6OM06,Pohjanmaan Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700MPOVAIXFPZRP02,Helmi Säästöpankki Oy,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700N0C638JU69E472,Lammin Säästöpankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700O8OP3QVQTM3M56,Närpes Sparbank ab,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700P53RY3YAKEMX75,Myrskylän Säästöpankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700P5K21EQSEHZK26,Suomen Asuntohypopankki Oy,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700PW2HDTPU3YRJ31,POP Pankkikeskus osk,FH,Finland,LSI,,,true,false,meldet_selbst,
743700QDM17WPTRL4C19,Someron Säästöpankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700RFAN8QA5JFA150,Bonum Pankki Oy,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700RSB3R84DYYWO89,Isojoen Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
743700SUBXA0MQ6ICE95,Konneveden Osuuspankki,CI,Finland,LSI,,,false,false,keine_gruppe_bekannt,
