lei,bank_name,country,consolidation,refdate,submission_ts,im_xbrl_bestand,url
259400GZKACLCASLRW25,KRAKOWSKI BANK SPOLDZIELCZY,PL,IND,2025-12-31,20260528122800000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400GZKACLCASLRW25.IND_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260528122800000.zip
259400L03ZTD1W99FZ91,BANK SPOLDZIELCZY W BRODNICY,PL,IND,2025-12-31,20260428100018173,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400L03ZTD1W99FZ91.IND_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260428100018173.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2025-06-30,20260622101001003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260622101001003.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2025-09-30,20260622101001003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260622101001003.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2025-12-31,20260224101001003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260224101001003.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2025-12-31,20260224101002003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260224101002003.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2025-12-31,20260224112001003,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260224112001003.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2025-12-31,20260422143101005,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260422143101005.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2025-12-31,20260622101001003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260622101001003.zip
259400LGXW3K0GDAG361,Santander Bank Polska S.A.,PL,CON,2026-03-31,20260430101201003,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400LGXW3K0GDAG361.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260430101201003.zip
259400QHDOZWMJ103294,ALIOR BANK S.A.,PL,CON,2025-06-30,20260527093001880,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400QHDOZWMJ103294.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260527093001880.zip
259400QHDOZWMJ103294,ALIOR BANK S.A.,PL,CON,2025-12-31,20260224113101880,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400QHDOZWMJ103294.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260224113101880.zip
259400WNAOMT2E4OIS38,NEST BANK S.A.,PL,CON,2025-12-31,20260410155700000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400WNAOMT2E4OIS38.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260410155700000.zip
259400YLRTOBISHBVX41,ING Bank Slaski S.A.,PL,CON,2025-06-30,20251208111023000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400YLRTOBISHBVX41.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251208111023000.zip
259400YLRTOBISHBVX41,ING Bank Slaski S.A.,PL,CON,2025-09-30,20260123143854000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400YLRTOBISHBVX41.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260123143854000.zip
259400YLRTOBISHBVX41,ING Bank Slaski S.A.,PL,CON,2025-12-31,20260304125853000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400YLRTOBISHBVX41.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260304125853000.zip
259400YLRTOBISHBVX41,ING Bank Slaski S.A.,PL,CON,2025-12-31,20260304125917000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/259400YLRTOBISHBVX41.CON_PL_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260304125917000.zip
259400YLRTOBISHBVX41,ING Bank Slaski S.A.,PL,CON,2026-03-31,20260429124615000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/259400YLRTOBISHBVX41.CON_PL_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260429124615000.zip
2G5BKIC2CB69PRJH1W31,Barclays Bank Ireland plc,IE,IND,2025-06-30,20260304115512345,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2G5BKIC2CB69PRJH1W31.IND_IE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260304115512345.zip
2G5BKIC2CB69PRJH1W31,Barclays Bank Ireland plc,IE,IND,2025-09-30,20260402131155000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2G5BKIC2CB69PRJH1W31.IND_IE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260402131155000.zip
2G5BKIC2CB69PRJH1W31,Barclays Bank Ireland plc,IE,IND,2025-12-31,20260623131012345,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2G5BKIC2CB69PRJH1W31.IND_IE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260623131012345.zip
2G5BKIC2CB69PRJH1W31,Barclays Bank Ireland plc,IE,IND,2025-12-31,20260623131012345,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/2G5BKIC2CB69PRJH1W31.IND_IE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260623131012345.zip
2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,IT,CON,2025-06-30,20251111120943223,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2W8N8UU78PMDQKZENC08.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20251111120943223.zip
2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,IT,CON,2025-09-30,20251204120943284,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2W8N8UU78PMDQKZENC08.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20251204120943284.zip
2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,IT,CON,2025-12-31,20260512120943283,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2W8N8UU78PMDQKZENC08.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260512120943283.zip
2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,IT,CON,2025-12-31,20260512120943283,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/2W8N8UU78PMDQKZENC08.CON_IT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260512120943283.zip
2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,IT,CON,2026-03-31,20260512113030123,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2W8N8UU78PMDQKZENC08.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260512113030123.zip
2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,IT,CON,2026-03-31,20260604090943284,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2W8N8UU78PMDQKZENC08.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260604090943284.zip
2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A.,IT,CON,2026-03-31,20260610100943284,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2W8N8UU78PMDQKZENC08.CON_IT_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260610100943284.zip
2ZCNRR8UK83OBTEK2170,UniCredit Bank GmbH,DE,CON,2025-06-30,20260128135000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2ZCNRR8UK83OBTEK2170.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260128135000000.zip
2ZCNRR8UK83OBTEK2170,UniCredit Bank GmbH,DE,CON,2025-09-30,20260128135000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2ZCNRR8UK83OBTEK2170.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260128135000000.zip
2ZCNRR8UK83OBTEK2170,UniCredit Bank GmbH,DE,CON,2025-12-31,20260416073128107,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2ZCNRR8UK83OBTEK2170.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260416073128107.zip
2ZCNRR8UK83OBTEK2170,UniCredit Bank GmbH,DE,CON,2026-03-31,20260611090827782,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/2ZCNRR8UK83OBTEK2170.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260611090827782.zip
31570010000000004460,Raiffeisenbank a.s.,CZ,CON,2025-12-31,20260625110213361,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/31570010000000004460.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260625110213361.zip
31570014BNQ1Q99CNQ35,PPF Financial Holdings AS,CZ,CON,2025-06-30,20261013140000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/31570014BNQ1Q99CNQ35.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20261013140000000.zip
31570014BNQ1Q99CNQ35,PPF Financial Holdings AS,CZ,CON,2025-12-31,20260630140000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/31570014BNQ1Q99CNQ35.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630140000000.zip
31570020000000004154,"Privatbanka, a.s.",SK,IND,2025-12-31,20260415123000000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/31570020000000004154.IND_SK_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260415123000000.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2025-06-30,20260127140739236,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260127140739236.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2025-09-30,20260413082504698,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260413082504698.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2025-12-31,20260326143850367,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260326143850367.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2025-12-31,20260413081940471,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260413081940471.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2025-12-31,20260413082647165,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260413082647165.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2025-12-31,20260515091836547,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260515091836547.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2025-12-31,20260518131130145,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260518131130145.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2026-03-31,20260515090722325,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260515090722325.zip
3157002JBFAI478MD587,"Tatra banka, a.s.",SK,CON,2026-03-31,20260611131257184,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/3157002JBFAI478MD587.CON_SK_PILLAR3010000_P3REMDISDOCS_2026-03-31_20260611131257184.zip
315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,CZ,CON,2025-06-30,20260622092725000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/315700E9POA724IWFP59.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260622092725000.zip
315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,CZ,CON,2025-09-30,20260622092725000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/315700E9POA724IWFP59.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260622092725000.zip
315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,CZ,CON,2025-12-31,20260622092725000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/315700E9POA724IWFP59.CON_CZ_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260622092725000.zip
315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,CZ,CON,2025-12-31,20260622092725000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/315700E9POA724IWFP59.CON_CZ_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260622092725000.zip
315700E9POA724IWFP59,J&amp;T FINANCE GROUP SE,CZ,CON,2026-03-31,20260622092725000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/315700E9POA724IWFP59.CON_CZ_PILLAR3010000_P3REMDISDOCS_2026-03-31_20260622092725000.zip
39120001JPAYYPDRNN92,Deutsche Bausparkasse Badenia Aktiengesellschaft,DE,IND,2025-12-31,20260506084509217,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/39120001JPAYYPDRNN92.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260506084509217.zip
39120001JPAYYPDRNN92,Deutsche Bausparkasse Badenia Aktiengesellschaft,DE,IND,2025-12-31,20260506084709117,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/39120001JPAYYPDRNN92.IND_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260506084709117.zip
391200EEGLNXBBCVKC73,Erwerbsgesellschaft der S-Finanzgruppe mbH & Co. KG,DE,CON,2025-12-31,20260630164101958,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/391200EEGLNXBBCVKC73.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260630164101958.zip
391200MQTYA14WRXOV43,Raiffeisenbank Plankstetten AG,DE,IND,2025-12-31,20260625151511000,false,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/391200MQTYA14WRXOV43.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260625151511000.zip
3DM5DPGI3W6OU6GJ4N92,BANCO BPI S.A.,PT,CON,2025-12-31,20260629022254629,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/3DM5DPGI3W6OU6GJ4N92.CON_PT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260629022254629.zip
3DM5DPGI3W6OU6GJ4N92,BANCO BPI S.A.,PT,CON,2025-12-31,20260629112427270,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3DM5DPGI3W6OU6GJ4N92.CON_PT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260629112427270.zip
3H0Q3U74FVFED2SHZT16,MBH bankcsoport,HU,CON,2025-06-30,20260209180000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3H0Q3U74FVFED2SHZT16.CON_HU_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260209180000000.zip
3H0Q3U74FVFED2SHZT16,MBH bankcsoport,HU,CON,2025-06-30,20260326180000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3H0Q3U74FVFED2SHZT16.CON_HU_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260326180000000.zip
3H0Q3U74FVFED2SHZT16,MBH bankcsoport,HU,CON,2025-09-30,20260106145525000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3H0Q3U74FVFED2SHZT16.CON_HU_PILLAR3010000_P3NONREMDISDOCS_2025-09-30_20260106145525000.zip
3H0Q3U74FVFED2SHZT16,MBH bankcsoport,HU,CON,2025-12-31,20260430183000000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3H0Q3U74FVFED2SHZT16.CON_HU_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260430183000000.zip
3H0Q3U74FVFED2SHZT16,MBH bankcsoport,HU,CON,2025-12-31,20260430183000000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/3H0Q3U74FVFED2SHZT16.CON_HU_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260430183000000.zip
3H0Q3U74FVFED2SHZT16,MBH bankcsoport,HU,CON,2025-12-31,20260609085039516,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/3H0Q3U74FVFED2SHZT16.CON_HU_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260609085039516.zip
3H0Q3U74FVFED2SHZT16,MBH bankcsoport,HU,CON,2026-03-31,20260616134054261,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3H0Q3U74FVFED2SHZT16.CON_HU_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260616134054261.zip
3M5E1GQGKL17HI6CPN30,Jyske Bank A/S,DK,CON,2026-03-31,20260505133845925,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3M5E1GQGKL17HI6CPN30.CON_DK_PILLAR3010000_P3NONREMDISDOCS_2026-03-31_20260505133845925.zip
3TK20IVIUJ8J3ZU0QE75,ING Bank N.V.,NL,CON,2025-12-31,20260423173816016,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/3TK20IVIUJ8J3ZU0QE75.CON_NL_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260423173816016.zip
485100FX5Y9YLAQLNP12,Revolut Holdings Europe UAB,LT,CON,2025-12-31,20260424014747999,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/485100FX5Y9YLAQLNP12.CON_LT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260424014747999.zip
485100FX5Y9YLAQLNP12,Revolut Holdings Europe UAB,LT,CON,2025-12-31,20260424014747999,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/485100FX5Y9YLAQLNP12.CON_LT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260424014747999.zip
5299000F1CGJQ8NAXQ58,MERKANTI BANK LTD,MT,IND,2025-12-31,20260511162030530,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299000F1CGJQ8NAXQ58.IND_MT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260511162030530.zip
5299000F1CGJQ8NAXQ58,MERKANTI BANK LTD,MT,IND,2025-12-31,20260511162030530,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299000F1CGJQ8NAXQ58.IND_MT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260511162030530.zip
5299000PCY1EP8QJFV48,United Bulgarian Bank AD,BG,CON,2025-12-31,20260625145201022,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299000PCY1EP8QJFV48.CON_BG_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260625145201022.zip
5299000PCY1EP8QJFV48,United Bulgarian Bank AD,BG,CON,2025-12-31,20260625145201023,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299000PCY1EP8QJFV48.CON_BG_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260625145201023.zip
5299000R7WZOVIFHLN21,BFS SozialFinanz AG,DE,CON,2025-12-31,20260512110712123,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299000R7WZOVIFHLN21.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260512110712123.zip
5299000R7WZOVIFHLN21,BFS SozialFinanz AG,DE,CON,2025-12-31,20260512110919456,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299000R7WZOVIFHLN21.CON_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260512110919456.zip
5299001ADI8FLGT0GU28,Sparkasse KölnBonn,DE,IND,2025-12-31,20260616094800000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299001ADI8FLGT0GU28.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260616094800000.zip
5299001ADI8FLGT0GU28,Sparkasse KölnBonn,DE,IND,2025-12-31,20260616095000000,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299001ADI8FLGT0GU28.IND_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260616095000000.zip
5299001PEMDU9N24CH60,DELAVSKA HRANILNICA d.d. LJUBLJANA,SI,CON,2025-12-31,20260512131452512,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299001PEMDU9N24CH60.CON_SI_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260512131452512.zip
5299001PEMDU9N24CH60,DELAVSKA HRANILNICA d.d. LJUBLJANA,SI,CON,2025-12-31,20260513131452510,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299001PEMDU9N24CH60.CON_SI_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260513131452510.zip
52990026HQOTT4AJP655,GLS Gemeinschaftsbank e.G.,DE,IND,2025-12-31,20260623154837413,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/52990026HQOTT4AJP655.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260623154837413.zip
52990026HQOTT4AJP655,GLS Gemeinschaftsbank e.G.,DE,IND,2025-12-31,20260623154837413,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/52990026HQOTT4AJP655.IND_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260623154837413.zip
5299002GPCR602QYJC04,KfW Beteiligungsholding GmbH,DE,CON,2025-06-30,20260127080933555,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299002GPCR602QYJC04.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-06-30_20260127080933555.zip
5299002GPCR602QYJC04,KfW Beteiligungsholding GmbH,DE,CON,2025-12-31,20260417153843600,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299002GPCR602QYJC04.CON_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260417153843600.zip
52990033C5FUEN4LMC06,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),IT,IND,2025-12-31,20260622110956869,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/52990033C5FUEN4LMC06.IND_IT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260622110956869.zip
52990033C5FUEN4LMC06,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),IT,IND,2025-12-31,20260622113849573,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/52990033C5FUEN4LMC06.IND_IT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260622113849573.zip
52990045V2BWJN669Q34,Wüstenrot Wohnungswirtschaft registrierte Genossenschaft mit beschränkter Haftung,AT,CON,2025-12-31,20251203085544759,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/52990045V2BWJN669Q34.CON_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20251203085544759.zip
5299004R4U60UMXLSE36,Sparkasse Karlsruhe,DE,IND,2025-12-31,20260623141652663,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299004R4U60UMXLSE36.IND_DE_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260623141652663.zip
5299004R4U60UMXLSE36,Sparkasse Karlsruhe,DE,IND,2025-12-31,20260623144132998,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299004R4U60UMXLSE36.IND_DE_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260623144132998.zip
5299005743YY767PR386,Dragsholm Sparekasse,DK,IND,2025-12-31,20260217135700000,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299005743YY767PR386.IND_DK_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260217135700000.zip
5299005OACOC1C1OFJ11,Raiffeisen-Landesbank Tirol AG,AT,IND,2025-12-31,20260619070652665,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299005OACOC1C1OFJ11.IND_AT_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260619070652665.zip
5299005OACOC1C1OFJ11,Raiffeisen-Landesbank Tirol AG,AT,IND,2025-12-31,20260619070652665,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299005OACOC1C1OFJ11.IND_AT_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260619070652665.zip
5299005UJX6K7BQKV086,OTP banka d.d.,HR,CON,2025-12-31,20260619010900422,true,https://errp.eba.europa.eu/public-documents/P3NONREMDISDOCS/input/5299005UJX6K7BQKV086.CON_HR_PILLAR3010000_P3NONREMDISDOCS_2025-12-31_20260619010900422.zip
5299005UJX6K7BQKV086,OTP banka d.d.,HR,CON,2025-12-31,20260619010900455,true,https://errp.eba.europa.eu/public-documents/P3REMDISDOCS/input/5299005UJX6K7BQKV086.CON_HR_PILLAR3010000_P3REMDISDOCS_2025-12-31_20260619010900455.zip
